,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.06340128868747963,0.0,0.01410978249209905,0,0,0
0,1,0.06327707933041155,2.723947181737696e-06,0.02012464724692634,2,8,10
0,2,0.08687012205069386,2.723947181737696e-06,0.019055924106911804,4,5,23
0,3,0.08687012205069386,2.723947181737696e-06,0.021420012193698632,2,4,37
0,4,0.08687012205069386,2.723947181737696e-06,0.018611456603499096,2,4,51
0,5,0.08687012205069386,2.723947181737696e-06,0.01608358355162331,1,4,65
0,6,0.08687012205069386,2.723947181737696e-06,0.020396629140674312,3,10,75
0,7,0.08687012205069386,2.723947181737696e-06,0.024223903420247595,5,5,88
0,8,0.0818450116687129,2.723947181737696e-06,0.02258661913878468,4,6,100
0,9,0.05921276605688419,2.723947181737696e-06,0.02271822546085313,5,9,111
0,10,0.04190306465040483,2.723947181737696e-06,0.021570049389606674,5,4,125
0,11,0.05225397770097887,2.723947181737696e-06,0.020627437389411075,3,9,136
0,12,0.08347971903571134,2.723947181737696e-06,0.02131934526743618,1,9,145
0,13,0.08347971903571134,2.723947181737696e-06,0.019372689547344994,1,6,157
0,14,0.051386309132453206,2.723947181737696e-06,0.015688453093961725,1,7,170
0,15,0.04167235638335488,2.723947181737696e-06,0.01661642120744019,1,7,179
0,16,0.0810055313902598,2.723947181737696e-06,0.020510982855497847,3,9,190
0,17,0.0810055313902598,2.723947181737696e-06,0.025085878828927974,4,9,201
0,18,0.05331907429536169,2.723947181737696e-06,0.024122478387577112,8,8,213
0,19,0.07265501431658362,2.723947181737696e-06,0.025650585993354284,13,14,219
0,20,0.07265501431658362,2.723947181737696e-06,0.028581306637709365,7,14,225
0,21,0.07265501431658362,2.723947181737696e-06,0.02696887666998338,8,6,237
0,22,0.07265501431658362,2.723947181737696e-06,0.031083626247997435,7,11,244
0,23,0.08687012205069386,2.723947181737696e-06,0.03254142017429631,5,12,250
0,24,0.08687012205069386,2.723947181737696e-06,0.03155964688719632,6,6,262
0,25,0.08687012205069386,2.723947181737696e-06,0.031177228721194276,4,5,275
0,26,0.08687012205069386,2.723947181737696e-06,0.025473475032075994,3,4,287
0,27,0.08687012205069386,2.723947181737696e-06,0.029102917068358908,1,7,298
0,28,0.08687012205069386,2.723947181737696e-06,0.028053503310706485,2,5,311
0,29,0.04167235638335488,2.723947181737696e-06,0.02476486997125764,6,8,323
0,30,0.04167235638335488,2.723947181737696e-06,0.025058851953735153,3,11,330
0,31,0.08687012205069386,2.723947181737696e-06,0.02580781574381465,7,9,341
0,32,0.05921276605688419,2.723947181737696e-06,0.022425923706070404,2,5,356
0,33,0.05921276605688419,2.723947181737696e-06,0.025142055958348983,3,5,369
0,34,0.06604549215609044,2.723947181737696e-06,0.027772157739436806,4,4,381
0,35,0.06604549215609044,6.232449021384381e-16,0.02737987270004137,1,8,391
0,36,0.06604549215609044,2.723947181737696e-06,0.02766283369381171,8,9,400
0,37,0.07265501431658362,2.723947181737696e-06,0.024238991775724555,7,5,413
0,38,0.04167235638335488,2.723947181737696e-06,0.020406889896410915,9,6,425
0,39,0.04167235638335488,2.723947181737696e-06,0.02267111650856979,12,12,431
0,40,0.06019953666880851,2.723947181737696e-06,0.021661516950470566,10,8,441
0,41,0.06019953666880851,2.723947181737696e-06,0.02228991143661268,9,4,455
0,42,0.06480518095377996,2.723947181737696e-06,0.020958307569882387,7,11,462
0,43,0.08687012205069386,2.723947181737696e-06,0.025601082788651353,4,11,471
0,44,0.06019953666880851,2.723947181737696e-06,0.017718282547229722,2,7,482
0,45,0.04961977937194981,2.723947181737696e-06,0.01758374437234895,4,3,497
0,46,0.05762548824032878,6.232449021384381e-16,0.019113933737407177,2,5,510
0,47,0.05050105506561277,2.723947181737696e-06,0.014944842089972772,3,8,520
0,48,0.06480518095377996,2.723947181737696e-06,0.020807029453401946,1,11,527
0,49,0.06480518095377996,6.232449021384381e-16,0.01967813670941648,6,7,540
0,50,0.06480518095377996,2.723947181737696e-06,0.021142484723393067,6,6,552
