,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.08366869386806094,4.09297286671355e-05,0.014943460644161155,0,0,0
0,1,0.07151767759499544,1.356957979045803e-05,0.015955676744404367,1,6,12
0,2,0.0466750964250977,4.09297286671355e-05,0.015214371247513885,2,8,24
0,3,0.04197994410763024,4.09297286671355e-05,0.012721996155264313,0,6,36
0,4,0.08206674611674068,2.723947181737696e-06,0.01669715737269,3,10,46
0,5,0.158915333219876,3.2536703896502556e-05,0.019005258740854677,3,9,55
0,6,0.06628238335632806,4.09297286671355e-05,0.014692980952411961,2,7,68
0,7,0.04594025695557147,4.09297286671355e-05,0.014503471799794318,3,6,80
0,8,0.07190575805002825,2.723947181737696e-06,0.015369385908445167,0,7,93
0,9,0.057344966452852565,2.723947181737696e-06,0.017736186569387902,2,8,103
0,10,0.07190575805002825,1.356957979045803e-05,0.01832361123184759,1,7,114
0,11,0.0810902338584037,2.723947181737696e-06,0.015731182392924065,4,6,126
0,12,0.05225397770097887,1.113148687615448e-05,0.016329280446547113,3,9,137
0,13,0.05225397770097887,4.09297286671355e-05,0.018705584694606387,5,5,150
0,14,0.06994637844359107,2.723947181737696e-06,0.017403780803984883,2,6,160
0,15,0.06327707933041155,4.09297286671355e-05,0.0166397970757215,0,4,174
0,16,0.05855727412787192,1.356957979045803e-05,0.014256096319887099,1,3,189
0,17,0.05225397770097887,2.723947181737696e-06,0.016954408505536967,3,3,202
0,18,0.06731066018314891,2.723947181737696e-06,0.015677084670726264,1,7,215
0,19,0.06731066018314891,2.723947181737696e-06,0.016641215520358642,1,2,231
0,20,0.12915823326263912,2.380949872312688e-05,0.014980609055781873,5,5,246
0,21,0.05921276605688419,4.09297286671355e-05,0.01433958605324321,1,4,260
0,22,0.11914944604218713,4.09297286671355e-05,0.017997162927262694,2,7,271
0,23,0.051386309132453206,4.09297286671355e-05,0.01779385496602877,1,8,281
0,24,0.0804238811473062,4.09297286671355e-05,0.015477218433241671,2,5,294
0,25,0.0466750964250977,4.09297286671355e-05,0.017173279721585426,1,8,306
0,26,0.03189629184589618,4.09297286671355e-05,0.015669708918082254,1,8,318
0,27,0.04902456861385812,4.09297286671355e-05,0.014902463061293508,2,10,326
0,28,0.051386309132453206,2.5383490428103392e-05,0.018021441546614305,3,11,333
0,29,0.051386309132453206,4.09297286671355e-05,0.01489511614950061,4,10,341
0,30,0.051386309132453206,5.514778287443675e-06,0.01686240908110305,2,10,347
0,31,0.051386309132453206,4.09297286671355e-05,0.016230325390995316,4,4,361
0,32,0.05921276605688419,4.09297286671355e-05,0.017371882233715778,1,5,370
0,33,0.04777795142605924,4.09297286671355e-05,0.01742052874714541,1,8,378
0,34,0.05921276605688419,4.09297286671355e-05,0.01735994047832938,2,10,388
0,35,0.06628238335632806,4.09297286671355e-05,0.016817898168430937,3,7,399
0,36,0.04777795142605924,3.2536703896502556e-05,0.016823666812249834,3,8,411
0,37,0.06628238335632806,4.09297286671355e-05,0.01670204220434399,2,6,423
0,38,0.03560221873911811,4.09297286671355e-05,0.016130824550083737,4,7,432
0,39,0.0466750964250977,4.09297286671355e-05,0.018749255652808276,2,9,443
0,40,0.11055283820277982,2.5383490428103392e-05,0.02165858557630191,0,13,450
0,41,0.0466750964250977,4.09297286671355e-05,0.02031223207011246,2,7,463
0,42,0.06215322936555603,2.723947181737696e-06,0.023414391153295293,5,16,465
0,43,0.03728861581117471,2.380949872312688e-05,0.01948397672904033,4,11,474
0,44,0.04750395992526829,4.09297286671355e-05,0.017921101914210865,4,5,489
0,45,0.06628238335632806,1.2040300767436537e-05,0.018211725386647285,1,6,501
0,46,0.06628238335632806,4.09297286671355e-05,0.019711872155499934,6,5,516
0,47,0.06731066018314891,4.09297286671355e-05,0.019646344635495777,1,10,524
0,48,0.06731066018314891,2.5383490428103392e-05,0.0208872996063973,2,8,532
0,49,0.06731066018314891,4.09297286671355e-05,0.019829412529532655,2,6,544
0,50,0.07028378596726241,2.380949872312688e-05,0.018896649445587416,1,6,558
