,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.06628238335632806,2.723947181737696e-06,0.010498430364657217,0,0,0
0,1,0.08366869386806094,5.514778287443675e-06,0.008990017315261471,1,7,13
0,2,0.05921276605688419,0.00020485392158005666,0.010895627532903174,0,7,24
0,3,0.05225397770097887,0.0001300266442531566,0.010852954409714744,2,6,38
0,4,0.0334042290480283,1.356957979045803e-05,0.009745618036023508,1,10,48
0,5,0.09649966184547547,9.599463642517377e-05,0.01273814160607773,2,6,58
0,6,0.05921276605688419,7.827902127537426e-05,0.011644287526178146,1,7,69
0,7,0.05921276605688419,4.09297286671355e-05,0.015198665265233127,2,11,78
0,8,0.07190575805002825,5.2901385276787945e-05,0.013998812451832486,1,6,90
0,9,0.07265501431658362,0.00031796836904549107,0.01412372456276702,1,5,103
0,10,0.158915333219876,0.00031796836904549107,0.016259399676244984,1,7,114
0,11,0.158915333219876,1.2040300767436537e-05,0.019553762140248853,3,6,126
0,12,0.0466750964250977,4.09297286671355e-05,0.016192614450748738,4,5,139
0,13,0.08687012205069386,4.09297286671355e-05,0.018078638016294803,2,11,148
0,14,0.05921276605688419,4.09297286671355e-05,0.016645646948209702,1,5,161
0,15,0.0466750964250977,4.09297286671355e-05,0.014243309045676403,1,4,177
0,16,0.0466750964250977,4.09297286671355e-05,0.015333082556001135,3,4,191
0,17,0.09440662071615928,1.356957979045803e-05,0.01864711423630595,7,8,201
0,18,0.04882857057875522,4.09297286671355e-05,0.018651825049509647,2,9,212
0,19,0.07265501431658362,0.00031796836904549107,0.02224842077610454,5,9,221
0,20,0.07265501431658362,0.0001300266442531566,0.02452636009956903,8,9,230
0,21,0.07265501431658362,3.803410188467457e-05,0.026114865052567417,9,9,237
0,22,0.07265501431658362,0.00031796836904549107,0.02819011616156776,13,7,248
0,23,0.07265501431658362,0.00031796836904549107,0.0327643071527935,12,13,255
0,24,0.07265501431658362,4.09297286671355e-05,0.036960185551129204,13,13,258
0,25,0.07265501431658362,4.09297286671355e-05,0.03126344834382633,9,10,268
0,26,0.07265501431658362,4.09297286671355e-05,0.02422992849614112,4,8,278
0,27,0.07265501431658362,4.09297286671355e-05,0.029819507309060477,5,3,295
0,28,0.07265501431658362,4.09297286671355e-05,0.03475413383138727,6,9,304
0,29,0.07265501431658362,4.09297286671355e-05,0.04145763350803952,4,9,313
0,30,0.07265501431658362,4.09297286671355e-05,0.04795902000601607,10,17,316
0,31,0.07265501431658362,0.00031796836904549107,0.046663806287607315,2,17,319
0,32,0.07265501431658362,0.00031796836904549107,0.0466500558488318,3,15,324
0,33,0.07265501431658362,0.00031796836904549107,0.048350408285636554,8,13,329
0,34,0.07265501431658362,0.00031796836904549107,0.04465803505592324,1,10,335
0,35,0.07265501431658362,0.00026402357749471877,0.04092832750215508,2,12,341
0,36,0.07265501431658362,0.00020485392158005666,0.049580948090187295,7,13,344
0,37,0.07265501431658362,0.00031796836904549107,0.04912853862218167,5,16,346
0,38,0.07265501431658362,0.00031796836904549107,0.05371844657987676,8,16,348
0,39,0.07265501431658362,0.00031796836904549107,0.05358362381948772,7,19,349
0,40,0.07265501431658362,0.00031796836904549107,0.050701203309808304,2,19,350
0,41,0.07265501431658362,0.00031796836904549107,0.05016239599017684,8,18,352
0,42,0.07265501431658362,0.00031796836904549107,0.05430532820522869,3,13,355
0,43,0.07265501431658362,0.0001300266442531566,0.05643915514027405,2,17,356
0,44,0.07265501431658362,0.00031796836904549107,0.05548024350053529,2,15,359
0,45,0.07265501431658362,4.09297286671355e-05,0.056385738786540615,1,18,359
0,46,0.07265501431658362,0.00031796836904549107,0.057056452202444964,2,19,360
0,47,0.07265501431658362,0.00020485392158005666,0.05131295837284311,3,18,362
0,48,0.07265501431658362,0.00031796836904549107,0.052279709389414696,1,14,366
0,49,0.07265501431658362,0.00018744445845371883,0.050732366772573374,1,16,370
0,50,0.07265501431658362,0.00031796836904549107,0.0515529204652678,4,16,374
