,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
82,82,0.061807336895618514,8.887191911553774e-05,0.028581573720008503,5.4,11.0,697.8
83,83,0.06154101734300654,9.99398147536314e-05,0.02875350532585008,5.8,11.8,704.8
84,84,0.060443699189324,0.0001556053018421919,0.02958773405881835,5.6,11.4,713.4
85,85,0.059130810466927794,0.00014583533397000682,0.031069984039191357,6.0,11.2,720.2
86,86,0.06009742946787798,0.0003273359246532236,0.030200224331207837,4.4,10.8,727.8
87,87,0.06999921054039834,6.792295283822312e-05,0.03023975174576111,4.2,8.6,736.8
88,88,0.06785642836945058,0.00010483271917247471,0.030199602053934932,4.8,10.4,745.6
89,89,0.06866726878832555,6.752762114850831e-05,0.030045662503044322,4.2,9.8,753.4
90,90,0.06409709652912574,0.0001590770804218194,0.02871341478083535,6.2,11.6,761.0
91,91,0.0592687384969897,9.773433474250933e-05,0.0301675794843831,4.4,8.6,771.6
92,92,0.06430871572165044,6.483514033917806e-05,0.0316710480664125,5.0,10.0,780.4
93,93,0.07964422159709181,0.0001307349807694619,0.03235993407759093,5.0,9.8,787.8
94,94,0.09912774075375826,0.0002194165771172024,0.03384722550380269,5.0,10.0,797.0
95,95,0.11106649293552462,0.00013819668311155112,0.03405647858720258,4.8,10.6,806.0
96,96,0.09930343768982934,0.00019386217020011162,0.03414272265395424,5.4,8.4,815.2
97,97,0.08308157209938635,0.0001037332395748403,0.03336096176415181,5.0,9.4,824.2
98,98,0.07776530452093097,9.96339589490271e-05,0.03142737387820702,3.4,10.2,832.8
99,99,0.07782667656765696,0.00033520228575048956,0.0309970460166915,4.0,10.6,841.4
100,100,0.06571505488762809,9.79395635579234e-05,0.03204562703486189,4.0,10.2,849.2
