,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,89,0.05921276605688419,5.2901385276787945e-05,0.02136573587457783,7,5,871
0,90,0.0714271791955734,4.09297286671355e-05,0.01992900793332149,6,12,879
0,91,0.05921276605688419,6.232449021384381e-16,0.02315443572678143,4,10,887
0,92,0.05921276605688419,5.2901385276787945e-05,0.026206180822423243,4,11,896
0,93,0.06215322936555603,5.2901385276787945e-05,0.024465854802478596,5,8,906
0,94,0.05921276605688419,6.232449021384381e-16,0.02372297038657064,5,4,922
0,95,0.05921276605688419,5.2901385276787945e-05,0.022012403973767327,8,5,937
0,96,0.05921276605688419,5.2901385276787945e-05,0.023156988372411518,7,7,948
0,97,0.05921276605688419,5.2901385276787945e-05,0.02429609395371646,8,5,961
0,98,0.05921276605688419,5.2901385276787945e-05,0.015163849211812581,1,5,976
0,99,0.0411809000305303,5.2901385276787945e-05,0.016123859660979224,1,8,988
0,100,0.05921276605688419,4.290012929824804e-05,0.017131596705146357,2,8,998
