,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.06019953666880851,0.0,0.013104937242861112,0,0,0
0,1,0.08687012205069386,4.09297286671355e-05,0.017958328453948992,1,18,20
0,2,0.08687012205069386,2.723947181737696e-06,0.01424264653043488,1,11,51
0,3,0.08961696339154687,4.09297286671355e-05,0.020077652123787686,1,13,78
0,4,0.08366869386806094,4.09297286671355e-05,0.01841604892926842,0,12,110
0,5,0.05921276605688419,2.723947181737696e-06,0.016826052227120067,1,10,142
0,6,0.07393862912528668,2.723947181737696e-06,0.01904211237007705,0,10,172
0,7,0.05921276605688419,4.09297286671355e-05,0.019113445670847745,4,15,201
0,8,0.08369781283173997,2.723947181737696e-06,0.02067180569738431,0,15,226
0,9,0.08369781283173997,1.2040300767436537e-05,0.02073150108701623,0,17,251
0,10,0.08687012205069386,2.723947181737696e-06,0.022294125594725232,1,22,271
0,11,0.08687012205069386,4.09297286671355e-05,0.02600793033338019,5,13,300
0,12,0.08687012205069386,4.09297286671355e-05,0.029806172902537204,4,17,327
0,13,0.07190575805002825,4.09297286671355e-05,0.030739145064686238,0,20,351
0,14,0.07190575805002825,4.09297286671355e-05,0.031695731074643095,1,19,376
0,15,0.08961696339154687,4.09297286671355e-05,0.03497446011656054,3,21,397
0,16,0.07004882624466878,2.723947181737696e-06,0.03808129057580048,4,23,418
0,17,0.07004882624466878,4.09297286671355e-05,0.04055020071192218,4,17,441
0,18,0.07004882624466878,4.09297286671355e-05,0.04039490806087022,4,20,461
0,19,0.07004882624466878,4.09297286671355e-05,0.04303795858215256,1,22,481
0,20,0.07004882624466878,4.09297286671355e-05,0.043132970847381616,1,23,500
0,21,0.07004882624466878,2.723947181737696e-06,0.04150870831361563,1,14,526
0,22,0.07004882624466878,4.09297286671355e-05,0.041215650060278844,6,26,544
0,23,0.07004882624466878,2.723947181737696e-06,0.041213602115499195,4,29,559
0,24,0.07004882624466878,4.09297286671355e-05,0.040985081381324014,5,27,574
0,25,0.07004882624466878,2.723947181737696e-06,0.038089182032503444,4,18,600
0,26,0.07004882624466878,4.09297286671355e-05,0.04147657961786761,3,30,614
0,27,0.09574932560264203,4.09297286671355e-05,0.04551283524713155,1,21,633
0,28,0.09574932560264203,5.514778287443675e-06,0.045175983712773066,2,27,648
0,29,0.07004882624466878,1.2040300767436537e-05,0.039897547999901854,2,13,677
0,30,0.07004882624466878,2.723947181737696e-06,0.04340470271269937,0,36,685
