,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.05921276605688419,4.09297286671355e-05,0.010028539189827794,0,0,0
0,1,0.05774267800700555,1.356957979045803e-05,0.011204074389837067,0,5,13
0,2,0.07265501431658362,4.09297286671355e-05,0.012882289475321374,5,7,24
0,3,0.04368314505803953,5.514778287443675e-06,0.008143236640563763,0,6,38
0,4,0.07190575805002825,0.0001675454098696106,0.009996374033982717,4,5,53
0,5,0.07190575805002825,0.00017182947129474737,0.012252096719141452,3,6,65
0,6,0.05050105506561277,0.00018744445845371883,0.013105730438048364,2,9,74
0,7,0.11329591402694064,6.232449021384381e-16,0.01379691010319652,2,8,86
0,8,0.11329591402694064,2.723947181737696e-06,0.012967701890846258,0,3,99
0,9,0.11580489695737428,0.00018744445845371883,0.019427816047538977,0,9,106
0,10,0.05050105506561277,5.514778287443675e-06,0.012034894255062635,2,3,121
0,11,0.04594025695557147,4.09297286671355e-05,0.012942345808757345,3,7,134
0,12,0.06215322936555603,1.356957979045803e-05,0.01367527597907814,2,9,141
0,13,0.06989510210578065,2.5383490428103392e-05,0.015876133079061074,1,8,153
0,14,0.05225397770097887,0.0001675454098696106,0.010991015768975789,2,4,165
0,15,0.05225397770097887,0.00018744445845371883,0.012072897431357928,5,4,181
0,16,0.05225397770097887,0.00018744445845371883,0.014571570163697143,4,4,195
0,17,0.05225397770097887,7.256214972115208e-05,0.01000352954045561,3,5,208
0,18,0.16655194027800352,0.0001675454098696106,0.01114441210731768,7,3,223
0,19,0.07190575805002825,0.00012221647083594456,0.01343206302575367,3,6,235
0,20,0.057344966452852565,6.232449021384381e-16,0.01316773884285646,2,2,249
0,21,0.07190575805002825,9.599463642517377e-05,0.01335995437090876,0,7,262
0,22,0.08687012205069386,3.803410188467457e-05,0.015230980799546651,0,7,271
0,23,0.07176743420689335,7.827902127537426e-05,0.01141380177584691,5,4,285
0,24,0.06032705379812389,3.143036271245386e-06,0.009787226567093823,2,5,300
0,25,0.05331907429536169,0.00018744445845371883,0.011353860721364068,4,7,313
0,26,0.05921276605688419,1.356957979045803e-05,0.015021077871698624,2,8,323
0,27,0.05634045222258151,4.09297286671355e-05,0.014931057296447161,0,7,334
0,28,0.08687012205069386,1.356957979045803e-05,0.01318725447372698,1,6,346
0,29,0.06541198084670372,0.00018744445845371883,0.01623103930547226,2,9,355
0,30,0.06541198084670372,0.00018744445845371883,0.016997335512742698,2,11,362
0,31,0.05921276605688419,0.00018744445845371883,0.01857069254957047,1,10,370
0,32,0.05634045222258151,1.356957979045803e-05,0.019682615776722576,0,5,383
0,33,0.09826516225494679,1.356957979045803e-05,0.020029392275520384,3,7,396
0,34,0.05634045222258151,5.514778287443675e-06,0.016289664326549397,2,7,407
0,35,0.05634045222258151,0.00018744445845371883,0.018845661015877993,2,11,416
0,36,0.05634045222258151,0.00018744445845371883,0.016529045431616086,2,8,426
0,37,0.05634045222258151,3.2536703896502556e-05,0.014542315881601169,2,10,434
0,38,0.07151767759499544,0.0001675454098696106,0.015882013926575716,4,7,445
0,39,0.05634045222258151,1.356957979045803e-05,0.015359101713283843,3,8,453
0,40,0.05634045222258151,3.803410188467457e-05,0.013254572532214274,3,4,467
0,41,0.07176743420689335,0.00018744445845371883,0.016430886810302706,5,9,476
0,42,0.05634045222258151,3.2536703896502556e-05,0.016098766360209914,5,7,487
0,43,0.07176743420689335,0.00018744445845371883,0.014256262901375369,1,6,499
0,44,0.05634045222258151,1.356957979045803e-05,0.011842653007461217,0,3,514
0,45,0.05225397770097887,1.2040300767436537e-05,0.012788491079288937,3,6,526
0,46,0.07351639727563235,0.00018744445845371883,0.016288503899091013,2,9,535
0,47,0.07176743420689335,1.356957979045803e-05,0.02165791175988733,4,11,540
0,48,0.05634045222258151,4.09297286671355e-05,0.01856217880824476,1,8,550
0,49,0.05921276605688419,7.149402643472982e-05,0.01557304408422755,0,8,560
0,50,0.06731066018314891,0.00018744445845371883,0.010593305903102077,1,5,573
0,51,0.05225397770097887,4.09297286671355e-05,0.008646442136480208,4,7,584
0,52,0.05225397770097887,0.00018744445845371883,0.014749388627861569,1,8,596
0,53,0.05225397770097887,0.00018744445845371883,0.011505336858274873,0,4,610
0,54,0.05225397770097887,0.0,0.015713635397959332,2,8,622
0,55,0.07190575805002825,1.113148687615448e-05,0.014225952907074037,2,6,636
0,56,0.06770348979391179,0.00018744445845371883,0.018622129284778022,5,8,648
0,57,0.05225397770097887,0.00018744445845371883,0.013705876487827102,3,6,662
0,58,0.07190575805002825,3.143036271245386e-06,0.013860157006367717,1,5,675
0,59,0.05225397770097887,4.09297286671355e-05,0.013611591862770597,1,5,688
