,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.08961696339154687,2.723947181737696e-06,0.013150290253297052,0,0,0
0,1,0.04594025695557147,4.09297286671355e-05,0.012531024074980739,1,7,11
0,2,0.03401287993358052,0.00020485392158005666,0.012192867031410164,1,4,27
0,3,0.05225397770097887,4.09297286671355e-05,0.015235316170327615,1,11,36
0,4,0.04190306465040483,1.356957979045803e-05,0.016509997242854606,1,5,49
0,5,0.06628238335632806,0.00020485392158005666,0.018354837101865747,2,7,60
0,6,0.07190575805002825,5.514778287443675e-06,0.02114243066531705,1,6,72
0,7,0.0466750964250977,2.5383490428103392e-05,0.018196959037644678,5,6,82
0,8,0.07190575805002825,0.00020485392158005666,0.01641220186107348,1,4,96
0,9,0.03588164400895169,0.00020485392158005666,0.01971870400388945,3,6,108
0,10,0.08366869386806094,5.514778287443675e-06,0.020840683774104234,0,6,120
0,11,0.08366869386806094,2.723947181737696e-06,0.01992457541601903,2,7,133
0,12,0.06628238335632806,0.00020485392158005666,0.019492029422516217,0,5,146
0,13,0.05921276605688419,0.0,0.017527621291469366,1,7,159
0,14,0.06628238335632806,3.143036271245386e-06,0.017626314671005353,0,6,171
0,15,0.053790292889592764,1.356957979045803e-05,0.01647213183833654,2,7,184
0,16,0.04510081061574457,1.113148687615448e-05,0.016747433503374518,3,9,193
0,17,0.07445770235045475,0.0,0.019143057397361916,2,7,204
0,18,0.05921276605688419,9.599463642517377e-05,0.016965183320873437,0,7,213
0,19,0.0714271791955734,0.00020485392158005666,0.02005921975510105,0,6,223
0,20,0.09752454774606373,4.290012929824804e-05,0.023055743879881855,2,6,233
0,21,0.034195329073435796,4.09297286671355e-05,0.01858095500562716,2,6,245
0,22,0.06628238335632806,0.00020485392158005666,0.02505341927259868,3,15,250
0,23,0.04368314505803953,5.514778287443675e-06,0.021047229427103607,5,8,260
0,24,0.05050105506561277,2.380949872312688e-05,0.021038795181608984,3,8,270
0,25,0.03553257862678659,4.09297286671355e-05,0.01761521005547257,1,6,282
0,26,0.034195329073435796,0.00020485392158005666,0.01823770190555022,2,9,293
0,27,0.04510081061574457,4.09297286671355e-05,0.019418559397088163,2,8,303
0,28,0.04510081061574457,2.380949872312688e-05,0.020325146779160586,2,10,309
0,29,0.04510081061574457,0.00020485392158005666,0.021403731118582212,8,8,319
0,30,0.107704829007651,2.380949872312688e-05,0.02244207738517665,3,7,330
0,31,0.0466750964250977,0.00020485392158005666,0.022240708739141885,4,8,340
0,32,0.0466750964250977,2.380949872312688e-05,0.019719908864284444,4,13,347
0,33,0.06628238335632806,0.00020485392158005666,0.02294311021559925,1,8,357
0,34,0.05921276605688419,0.00020485392158005666,0.024172560608120886,2,9,368
0,35,0.04949355994598141,0.00020485392158005666,0.02114972712612368,2,7,379
0,36,0.05921276605688419,4.09297286671355e-05,0.021984809919354874,5,6,389
0,37,0.05331907429536169,2.723947181737696e-06,0.02046961310214397,4,8,399
0,38,0.04072180187768401,4.09297286671355e-05,0.01935629590360216,1,10,409
0,39,0.06215322936555603,0.0,0.022165315244294298,2,9,420
0,40,0.0466750964250977,0.00020485392158005666,0.02498603952091054,6,10,430
0,41,0.03728861581117471,3.803410188467457e-05,0.021801848209684414,6,3,445
0,42,0.05050105506561277,4.09297286671355e-05,0.020307711918027528,7,8,457
0,43,0.0466750964250977,2.380949872312688e-05,0.020475109777297364,2,12,465
