,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.0818450116687129,4.09297286671355e-05,0.01319839666183252,0,0,0
0,1,0.04377465023745189,5.514778287443675e-06,0.011476194178359456,0,7,13
0,2,0.08687012205069386,7.827902127537426e-05,0.016680307899109664,1,9,24
0,3,0.04594025695557147,2.723947181737696e-06,0.014953691801328203,2,7,33
0,4,0.0714271791955734,2.723947181737696e-06,0.0152470225612352,3,6,47
0,5,0.08687012205069386,0.00012221647083594456,0.015881064437551155,3,6,61
0,6,0.08687012205069386,6.232449021384381e-16,0.019289918175119426,3,11,70
0,7,0.08687012205069386,4.09297286671355e-05,0.019627073552604103,2,8,80
0,8,0.08687012205069386,4.09297286671355e-05,0.019661151013186474,1,5,93
0,9,0.11329591402694064,9.599463642517377e-05,0.02009167548712536,2,7,104
0,10,0.06318234861850222,2.723947181737696e-06,0.01992969319523569,3,7,117
0,11,0.10563401786440331,0.00020485392158005666,0.03012105861230425,3,7,128
0,12,0.06318234861850222,4.09297286671355e-05,0.024317031818652125,1,6,140
0,13,0.07190575805002825,0.00020485392158005666,0.022409226165979287,1,4,156
0,14,0.08687012205069386,1.2040300767436537e-05,0.02237997764995317,1,9,167
0,15,0.08347971903571134,9.599463642517377e-05,0.024428478829325164,4,9,176
0,16,0.09883080094507636,3.143036271245386e-06,0.025445406488198152,4,5,189
0,17,0.09883080094507636,2.723947181737696e-06,0.029658728114354823,3,9,196
0,18,0.0883646086109492,0.00020485392158005666,0.02782660253582774,5,5,211
0,19,0.08347971903571134,2.723947181737696e-06,0.022687261156732398,2,1,228
0,20,0.07190575805002825,0.0,0.01924045249584982,1,6,240
0,21,0.07190575805002825,0.00020485392158005666,0.021989056770176527,1,9,249
0,22,0.08415475742128092,1.356957979045803e-05,0.021169539658709383,2,9,260
0,23,0.08735828385417807,0.0001300266442531566,0.02256227716757724,3,9,269
0,24,0.07190575805002825,1.2040300767436537e-05,0.0203995339353893,2,5,282
0,25,0.07190575805002825,4.09297286671355e-05,0.025700258343383842,5,7,293
0,26,0.07190575805002825,0.00020485392158005666,0.026725976181687382,3,4,309
0,27,0.07190575805002825,0.00020485392158005666,0.027893981946131206,5,7,320
0,28,0.07190575805002825,4.09297286671355e-05,0.02538381496268946,5,6,334
0,29,0.07190575805002825,4.09297286671355e-05,0.022259915659759207,3,5,347
0,30,0.07190575805002825,9.599463642517377e-05,0.021138049198829622,3,6,361
0,31,0.07190575805002825,0.00020485392158005666,0.024387775058396906,2,8,373
0,32,0.07190575805002825,2.723947181737696e-06,0.01855415971778451,4,5,386
0,33,0.05971639587297459,4.09297286671355e-05,0.019487817466215612,4,10,396
0,34,0.08687012205069386,9.599463642517377e-05,0.021680275602643434,2,3,409
0,35,0.1059676051491833,4.09297286671355e-05,0.023812240320228394,2,7,420
0,36,0.1059676051491833,4.09297286671355e-05,0.022129609031344057,3,8,430
0,37,0.1059676051491833,0.00020485392158005666,0.02063836380845713,6,6,444
0,38,0.1059676051491833,1.356957979045803e-05,0.02077918980139037,5,4,458
0,39,0.04868094557595102,5.2901385276787945e-05,0.017044524435275387,4,6,470
0,40,0.04868094557595102,7.256214972115208e-05,0.019196683590153918,5,3,487
0,41,0.05861718267653124,0.0,0.020308977119723712,3,9,498
0,42,0.05861718267653124,4.09297286671355e-05,0.02354536396673325,5,10,508
0,43,0.0858636211328676,0.00020485392158005666,0.024829480575577545,0,8,520
0,44,0.0858636211328676,4.09297286671355e-05,0.023567243326529336,1,5,533
