,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.07758023958929575,5.514778287443675e-06,0.012036973025036255,0,0,0
0,1,0.07758023958929575,3.803410188467457e-05,0.01963182380821589,1,6,4
0,2,0.07758023958929575,3.803410188467457e-05,0.015325941120025773,0,1,11
0,3,0.07758023958929575,3.803410188467457e-05,0.012175445105846661,0,1,18
0,4,0.07758023958929575,1.356957979045803e-05,0.012994367717631416,0,3,23
0,5,0.07758023958929575,3.803410188467457e-05,0.019080880204852702,1,4,29
0,6,0.07758023958929575,3.803410188467457e-05,0.015087357516200765,0,2,37
0,7,0.07758023958929575,3.803410188467457e-05,0.022142306882646894,3,7,40
0,8,0.07758023958929575,3.803410188467457e-05,0.01788256139532676,1,3,47
0,9,0.07758023958929575,3.803410188467457e-05,0.0166674722293679,1,2,55
0,10,0.07758023958929575,3.803410188467457e-05,0.014480462715515284,3,2,61
0,11,0.07758023958929575,2.723947181737696e-06,0.01518945161906254,0,4,65
0,12,0.07758023958929575,3.803410188467457e-05,0.012517668767778925,0,1,72
0,13,0.07758023958929575,3.803410188467457e-05,0.013538648830368477,4,6,76
0,14,0.07758023958929575,3.803410188467457e-05,0.017598089291597466,0,4,80
0,15,0.07758023958929575,3.143036271245386e-06,0.025583655062643505,2,3,87
0,16,0.07758023958929575,2.723947181737696e-06,0.024479071970595772,4,4,91
0,17,0.07758023958929575,3.803410188467457e-05,0.01722102544938924,0,2,97
0,18,0.07758023958929575,3.803410188467457e-05,0.0178315350251035,0,4,103
0,19,0.07758023958929575,3.803410188467457e-05,0.016203454790492355,0,2,111
0,20,0.07758023958929575,3.803410188467457e-05,0.011933268859656461,0,4,117
0,21,0.07758023958929575,3.803410188467457e-05,0.0194864025031893,1,5,122
0,22,0.07758023958929575,1.356957979045803e-05,0.021890569204616517,2,4,128
0,23,0.07758023958929575,1.356957979045803e-05,0.025967516955733867,6,3,135
0,24,0.07758023958929575,3.803410188467457e-05,0.022329158452696354,1,3,142
0,25,0.07758023958929575,3.803410188467457e-05,0.024853609914848345,2,4,148
0,26,0.07758023958929575,3.803410188467457e-05,0.017636478536857573,0,3,155
0,27,0.07758023958929575,3.803410188467457e-05,0.018408206229766275,0,6,157
0,28,0.07758023958929575,3.803410188467457e-05,0.022885577886400388,3,2,163
0,29,0.07758023958929575,6.232449021384381e-16,0.025908063562331933,0,5,166
0,30,0.07758023958929575,3.803410188467457e-05,0.030577572778022526,2,7,169
