,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,184,0.07265501431658362,0.0001300266442531566,0.05290191205413735,7,14,929
0,185,0.07265501431658362,0.0004419740788065926,0.05146064258618935,5,16,931
0,186,0.07265501431658362,0.0004419740788065926,0.04885204215223454,6,12,937
0,187,0.07265501431658362,0.0004419740788065926,0.05222763862776606,10,13,944
0,188,0.07265501431658362,0.0004419740788065926,0.04719697175931505,8,13,949
0,189,0.07265501431658362,0.0004419740788065926,0.048919220149071616,5,14,955
0,190,0.07265501431658362,0.0004419740788065926,0.05022715935246032,6,14,961
0,191,0.07265501431658362,0.0004419740788065926,0.048418744685789286,5,16,965
0,192,0.07265501431658362,3.143036271245386e-06,0.0512996593127732,4,16,967
0,193,0.07265501431658362,0.0004419740788065926,0.049073575710262614,5,12,973
0,194,0.07265501431658362,0.00026402357749471877,0.046248819231134046,2,15,976
0,195,0.07265501431658362,0.0004419740788065926,0.052560974441529414,0,15,979
0,196,0.07265501431658362,0.0004419740788065926,0.04935959506801463,2,15,982
0,197,0.07265501431658362,0.0004419740788065926,0.05069169383210241,5,12,988
0,198,0.07265501431658362,2.5383490428103392e-05,0.050334013242430135,3,14,992
0,199,0.07265501431658362,0.0004419740788065926,0.0515239464502037,2,12,996
0,200,0.07265501431658362,0.0004419740788065926,0.06043935667210784,2,18,996
0,201,0.07265501431658362,0.0004419740788065926,0.056346438554419224,3,19,997
0,202,0.07265501431658362,0.0004419740788065926,0.05277478781765392,1,13,1000
0,203,0.07265501431658362,7.827902127537426e-05,0.049734759082731526,2,16,1004
0,204,0.07265501431658362,0.00020485392158005666,0.05698925308917589,2,20,1004
0,205,0.07265501431658362,0.0004419740788065926,0.054286219200983296,2,15,1007
0,206,0.07265501431658362,0.0004419740788065926,0.056164867741517216,2,16,1011
0,207,0.07265501431658362,7.256214972115208e-05,0.05490078658340367,6,16,1013
0,208,0.07265501431658362,0.0004419740788065926,0.05369787207896747,1,15,1016
0,209,0.07265501431658362,2.723947181737696e-06,0.050128677039426674,0,13,1021
0,210,0.07265501431658362,0.0004419740788065926,0.05499370557271073,2,15,1024
0,211,0.07265501431658362,0.0004419740788065926,0.05096951293223686,1,14,1028
0,212,0.07265501431658362,0.00012221647083594456,0.051230272612444575,1,16,1032
0,213,0.07265501431658362,0.0004419740788065926,0.052679474243531386,6,17,1035
0,214,0.07265501431658362,0.0004419740788065926,0.05381396705399023,3,19,1036
0,215,0.07265501431658362,0.0004419740788065926,0.05429261448950227,4,17,1039
0,216,0.07265501431658362,0.0004419740788065926,0.052866996897326185,4,15,1042
0,217,0.07265501431658362,0.0004419740788065926,0.057518916085958154,5,16,1044
0,218,0.07265501431658362,0.0004419740788065926,0.05701184252165071,9,19,1045
0,219,0.07265501431658362,0.0004419740788065926,0.05661920863225934,10,16,1047
0,220,0.07265501431658362,0.0004419740788065926,0.05291949480921622,5,14,1051
0,221,0.07265501431658362,0.0004419740788065926,0.05588085488847267,6,17,1054
0,222,0.07265501431658362,0.0004419740788065926,0.05401950936096253,7,17,1057
0,223,0.07265501431658362,0.0004419740788065926,0.05439268498793604,3,17,1060
0,224,0.07265501431658362,0.0004419740788065926,0.0514818107363697,3,13,1065
0,225,0.07265501431658362,0.0004419740788065926,0.04834292742679074,2,12,1071
0,226,0.07265501431658362,0.00039650139568418974,0.04876750340145831,7,15,1076
0,227,0.07265501431658362,0.0004419740788065926,0.05161091032676349,2,19,1077
0,228,0.07265501431658362,0.0004419740788065926,0.044660448086193856,1,13,1084
0,229,0.07265501431658362,5.2901385276787945e-05,0.04776487976024676,2,11,1091
0,230,0.07265501431658362,0.0004419740788065926,0.05000525624017362,2,14,1095
0,231,0.07265501431658362,0.0004419740788065926,0.0529400348547249,2,18,1097
0,232,0.07265501431658362,0.0004419740788065926,0.049688045684818966,1,15,1100
0,233,0.07351639727563235,0.0004419740788065926,0.04910880504682644,0,10,1104
0,234,0.07265501431658362,0.0003724164741206029,0.03979417005033228,2,11,1111
0,235,0.07265501431658362,0.000332706018194225,0.034600877146142496,0,13,1118
0,236,0.07265501431658362,0.00018924806444375398,0.04374452464099681,0,13,1125
0,237,0.07265501431658362,0.0004419740788065926,0.05171245092794049,2,16,1129
0,238,0.07265501431658362,0.0004419740788065926,0.04818186592443514,1,12,1133
0,239,0.07265501431658362,0.0004419740788065926,0.050040225105004235,4,15,1138
0,240,0.07265501431658362,0.0004419740788065926,0.05302565365822994,6,17,1139
0,241,0.07265501431658362,0.0004419740788065926,0.04945380825501768,2,15,1142
0,242,0.07265501431658362,0.0002188766282482655,0.048989577984415694,3,16,1144
0,243,0.07265501431658362,0.0004419740788065926,0.05339572273833882,2,14,1148
0,244,0.0883646086109492,0.0004419740788065926,0.055520310603591846,3,17,1149
0,245,0.07265501431658362,0.0004419740788065926,0.05387746809449787,3,18,1151
0,246,0.07265501431658362,0.0004419740788065926,0.059359969861689475,3,18,1151
0,247,0.07265501431658362,0.0004419740788065926,0.05806267739754621,4,19,1152
0,248,0.07265501431658362,0.0004419740788065926,0.05808742423773973,1,17,1153
0,249,0.07265501431658362,0.0004419740788065926,0.05529551193454346,1,15,1156
0,250,0.07265501431658362,0.0004419740788065926,0.05637771274857002,4,14,1158
