,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.06628238335632806,6.232449021384381e-16,0.013814646861862939,0,0,0
0,1,0.06628238335632806,7.149402643472982e-05,0.014831300326783868,0,4,14
0,2,0.08415475742128092,5.514778287443675e-06,0.01922636859509422,4,4,28
0,3,0.06628238335632806,1.356957979045803e-05,0.016610123049743863,2,7,41
0,4,0.06628238335632806,1.356957979045803e-05,0.01675014024590531,2,6,53
0,5,0.06628238335632806,3.803410188467457e-05,0.01625580344070774,1,3,68
0,6,0.07982169575846161,2.723947181737696e-06,0.02187749933893023,0,6,80
0,7,0.06628238335632806,4.09297286671355e-05,0.016813799272125084,3,6,92
0,8,0.09060106524534671,7.149402643472982e-05,0.022579733636912354,6,6,106
0,9,0.06628238335632806,4.09297286671355e-05,0.018230877611285824,1,2,122
0,10,0.06628238335632806,6.232449021384381e-16,0.02206741225557369,5,7,133
0,11,0.09060106524534671,7.149402643472982e-05,0.025890520657055296,4,7,144
0,12,0.09060106524534671,1.113148687615448e-05,0.019366203455375087,3,5,159
0,13,0.09060106524534671,1.113148687615448e-05,0.022289648339605925,2,3,174
0,14,0.06628238335632806,7.149402643472982e-05,0.020875679009865786,6,7,185
0,15,0.06628238335632806,2.5383490428103392e-05,0.01536931072166186,5,5,198
0,16,0.06628238335632806,1.356957979045803e-05,0.018508007201769802,2,9,207
0,17,0.06628238335632806,7.149402643472982e-05,0.021984908963160653,0,12,215
0,18,0.06628238335632806,4.09297286671355e-05,0.021421935821414596,3,3,232
0,19,0.10514093220093738,2.5383490428103392e-05,0.021549232310804637,1,7,245
0,20,0.06628238335632806,2.723947181737696e-06,0.019712370147268617,1,4,257
0,21,0.14152234824124107,1.113148687615448e-05,0.02896748733802158,3,5,272
0,22,0.107704829007651,2.723947181737696e-06,0.029678630619248195,7,4,286
0,23,0.107704829007651,2.723947181737696e-06,0.02158083712191315,1,5,299
0,24,0.06628238335632806,5.514778287443675e-06,0.02003814738644838,1,8,311
0,25,0.07190575805002825,6.232449021384381e-16,0.018521536385460165,5,4,325
0,26,0.07190575805002825,4.09297286671355e-05,0.0192782916311275,4,3,340
0,27,0.06628238335632806,7.149402643472982e-05,0.01713291920781404,6,3,357
0,28,0.06628238335632806,4.09297286671355e-05,0.01584625420256864,1,6,371
0,29,0.06628238335632806,3.803410188467457e-05,0.01835159745301517,8,5,384
0,30,0.06628238335632806,6.232449021384381e-16,0.014768272802125323,1,4,398
0,31,0.06628238335632806,0.0,0.02054195177224879,5,6,408
0,32,0.06628238335632806,4.09297286671355e-05,0.01862117165902002,9,5,419
0,33,0.06628238335632806,7.149402643472982e-05,0.020584402320395122,9,6,433
0,34,0.07863547000190488,2.5383490428103392e-05,0.015469951572423249,5,4,449
0,35,0.07863547000190488,7.149402643472982e-05,0.019052213658912527,3,5,462
0,36,0.07863547000190488,7.149402643472982e-05,0.02192894693024118,1,5,475
0,37,0.07863547000190488,7.149402643472982e-05,0.01912049985981272,1,5,490
0,38,0.06731066018314891,3.143036271245386e-06,0.017073577612080438,2,6,502
0,39,0.07333484715261304,7.149402643472982e-05,0.02114399211950794,2,11,511
0,40,0.07333484715261304,7.149402643472982e-05,0.02483301319296218,6,6,525
0,41,0.07333484715261304,7.149402643472982e-05,0.025623650165804965,5,8,537
0,42,0.06628238335632806,7.149402643472982e-05,0.025144594036896842,5,5,552
0,43,0.06628238335632806,7.149402643472982e-05,0.02337194410314202,6,2,570
0,44,0.06628238335632806,7.149402643472982e-05,0.024847447341104636,10,7,581
0,45,0.06628238335632806,6.232449021384381e-16,0.018827100340208926,2,4,595
0,46,0.06628238335632806,7.149402643472982e-05,0.02202547228907935,3,8,607
0,47,0.07190575805002825,7.149402643472982e-05,0.026362054196531225,3,6,619
0,48,0.06628238335632806,7.149402643472982e-05,0.02703226078802135,1,9,626
0,49,0.06628238335632806,7.149402643472982e-05,0.03174073815910449,3,5,639
0,50,0.06628238335632806,7.149402643472982e-05,0.03002671493601249,2,6,651
