,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.08366869386806094,4.09297286671355e-05,0.013437895724468138,0,0,0
0,1,0.06989510210578065,6.232449021384381e-16,0.012222867588277264,1,4,6
0,2,0.08366869386806094,4.09297286671355e-05,0.018194282170493046,2,2,12
0,3,0.034611313707061074,4.09297286671355e-05,0.013325919779734999,1,1,21
0,4,0.0810055313902598,4.09297286671355e-05,0.015606008735213958,1,5,26
0,5,0.03189629184589618,2.723947181737696e-06,0.009714015612352111,1,2,32
0,6,0.06480518095377996,4.09297286671355e-05,0.013390852991890181,1,5,37
0,7,0.06480518095377996,1.113148687615448e-05,0.015999149164204227,1,4,41
0,8,0.06480518095377996,5.514778287443675e-06,0.01494823578408813,0,2,49
0,9,0.06480518095377996,4.09297286671355e-05,0.019855846423286794,1,6,53
0,10,0.06480518095377996,2.723947181737696e-06,0.017174800896028852,0,3,58
0,11,0.06480518095377996,4.09297286671355e-05,0.02611261624835897,2,3,63
0,12,0.07265501431658362,4.09297286671355e-05,0.0364358415578015,4,7,64
0,13,0.07265501431658362,4.09297286671355e-05,0.031872646296903465,2,5,67
0,14,0.07265501431658362,2.5383490428103392e-05,0.03470792211251063,4,5,72
0,15,0.07265501431658362,4.09297286671355e-05,0.03328889767912748,4,7,75
0,16,0.07265501431658362,4.09297286671355e-05,0.03585065578528537,4,7,76
0,17,0.07265501431658362,1.113148687615448e-05,0.034199912173692476,2,5,79
0,18,0.07265501431658362,4.09297286671355e-05,0.03928421023736981,1,6,83
0,19,0.07265501431658362,2.723947181737696e-06,0.030865648025339937,2,2,89
0,20,0.07265501431658362,4.09297286671355e-05,0.03967600593877289,3,7,92
0,21,0.07265501431658362,4.09297286671355e-05,0.03829574575226763,1,4,96
0,22,0.07265501431658362,4.09297286671355e-05,0.03581387856993678,2,5,101
0,23,0.07265501431658362,4.09297286671355e-05,0.03782458433321914,2,7,104
0,24,0.07265501431658362,4.09297286671355e-05,0.03262663021287117,2,6,108
0,25,0.07265501431658362,2.723947181737696e-06,0.033830603919170844,3,5,111
0,26,0.07265501431658362,4.09297286671355e-05,0.031735446763213944,3,3,116
0,27,0.07265501431658362,4.09297286671355e-05,0.027982070254523914,2,4,122
0,28,0.07265501431658362,4.09297286671355e-05,0.022713686705371258,1,2,128
0,29,0.07265501431658362,4.09297286671355e-05,0.02073266757460977,1,6,132
0,30,0.07265501431658362,4.09297286671355e-05,0.02152379760245079,0,2,140
