,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.04006846849446274,5.514778287443675e-06,0.013164602283830823,0,0,0
0,1,0.06148176675330051,0.0,0.01711476921423792,3,5,5
0,2,0.04006846849446274,0.00018026137281056603,0.012100788363676599,2,2,13
0,3,0.057344966452852565,5.2901385276787945e-05,0.013542249513475385,1,2,19
0,4,0.05971639587297459,0.0002188766282482655,0.01515329993733969,1,3,24
0,5,0.04006846849446274,0.0003724164741206029,0.013712820024508183,2,4,30
0,6,0.05971639587297459,0.0001300266442531566,0.01574756542770706,3,4,34
0,7,0.07265501431658362,0.0003724164741206029,0.019962856759774376,0,4,40
0,8,0.05971639587297459,0.00018744445845371883,0.015425375975528684,2,2,48
0,9,0.04534523053192902,3.2536703896502556e-05,0.015793518564895925,0,4,54
0,10,0.04534523053192902,0.0,0.017829347383267392,0,3,59
0,11,0.051386309132453206,1.2040300767436537e-05,0.016425377656920585,1,1,66
0,12,0.06148176675330051,4.09297286671355e-05,0.018623504144210632,1,6,70
0,13,0.06148176675330051,0.0003724164741206029,0.02265186718965331,2,3,75
0,14,0.06628238335632806,0.0003724164741206029,0.023092909274904806,1,3,82
0,15,0.051386309132453206,0.0003724164741206029,0.01973001574270084,1,5,87
0,16,0.04534523053192902,0.0003724164741206029,0.017103257059562196,0,1,96
0,17,0.04777795142605924,0.000260456638998673,0.02104917331359137,2,4,102
0,18,0.04777795142605924,4.09297286671355e-05,0.022023014426453973,3,4,106
0,19,0.05855727412787192,0.0003724164741206029,0.01844103267020232,3,2,114
0,20,0.04006846849446274,0.0002188766282482655,0.01442336336370269,0,2,122
0,21,0.04006846849446274,7.256214972115208e-05,0.015187138907266473,0,3,127
0,22,0.07265501431658362,0.0003724164741206029,0.02086005173151215,1,6,131
0,23,0.07265501431658362,7.256214972115208e-05,0.0190981864113024,1,2,137
0,24,0.07265501431658362,0.0003724164741206029,0.01844825490752126,1,6,141
0,25,0.07265501431658362,0.0003724164741206029,0.018671499712535445,2,6,145
0,26,0.05225397770097887,4.09297286671355e-05,0.014614178778563754,2,5,150
0,27,0.05225397770097887,0.000332706018194225,0.018832685318077164,5,3,157
0,28,0.05225397770097887,9.599463642517377e-05,0.01936270531628827,1,3,162
0,29,0.05225397770097887,0.00026402357749471877,0.01920069984970666,1,3,167
0,30,0.05225397770097887,4.09297286671355e-05,0.018330058286288958,2,4,171
