,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.07265501431658362,1.356957979045803e-05,0.01124511995370668,0,0,0
0,1,0.07265501431658362,0.0,0.01061153789917827,0,5,11
0,2,0.08415475742128092,1.2040300767436537e-05,0.011880982620394632,1,7,22
0,3,0.08415475742128092,2.723947181737696e-06,0.014291768698510694,0,5,37
0,4,0.06480518095377996,4.09297286671355e-05,0.016700835813537877,2,7,50
0,5,0.06628238335632806,6.232449021384381e-16,0.013458400844615618,2,4,64
0,6,0.03420581824887601,4.09297286671355e-05,0.01213972857325505,3,6,76
0,7,0.07190575805002825,2.723947181737696e-06,0.01454742224115078,1,7,87
0,8,0.0810055313902598,1.356957979045803e-05,0.020074055642964776,2,4,101
0,9,0.03420581824887601,6.232449021384381e-16,0.012204712939374165,0,1,118
0,10,0.08687012205069386,2.723947181737696e-06,0.0184409244694754,4,7,129
0,11,0.07190575805002825,6.232449021384381e-16,0.017104610762099227,3,3,146
0,12,0.05225397770097887,4.09297286671355e-05,0.014253522172911577,1,7,159
0,13,0.05634045222258151,4.09297286671355e-05,0.018809195423250415,7,8,171
0,14,0.05634045222258151,4.09297286671355e-05,0.018258497622124403,3,3,188
0,15,0.06322058277852351,2.723947181737696e-06,0.015948128162671656,2,10,198
0,16,0.07190575805002825,2.723947181737696e-06,0.016445916030172505,2,8,208
0,17,0.07190575805002825,4.09297286671355e-05,0.021726391245075315,5,9,217
0,18,0.07265501431658362,4.09297286671355e-05,0.022515563988416375,3,5,232
0,19,0.08366869386806094,2.723947181737696e-06,0.023127376162307596,5,7,245
0,20,0.08366869386806094,2.723947181737696e-06,0.02113431200383907,2,7,258
0,21,0.07190575805002825,1.2040300767436537e-05,0.022027271507700785,1,11,265
0,22,0.08415475742128092,1.356957979045803e-05,0.022894879257755366,2,4,275
0,23,0.08366869386806094,4.09297286671355e-05,0.024042595623554933,3,7,286
0,24,0.08366869386806094,2.380949872312688e-05,0.02137331801106601,2,8,294
0,25,0.07190575805002825,3.2536703896502556e-05,0.02041736688564809,0,5,307
0,26,0.08790006251333524,2.723947181737696e-06,0.017767369057681674,1,2,321
0,27,0.08790006251333524,4.09297286671355e-05,0.01962033837208733,0,6,335
0,28,0.07190575805002825,4.09297286671355e-05,0.018579153209943838,1,6,349
0,29,0.07190575805002825,1.356957979045803e-05,0.019770400305111832,2,9,360
0,30,0.07190575805002825,4.09297286671355e-05,0.021529517362374576,1,4,372
