,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.05855727412787192,6.232449021384381e-16,0.011662312890962043,0,0,0
0,1,0.05855727412787192,0.0,0.011441881572320713,1,8,10
0,2,0.0819046107112836,1.113148687615448e-05,0.016588382835703807,0,7,19
0,3,0.10450228942027388,0.0,0.01653497365671388,0,2,37
0,4,0.10450228942027388,4.09297286671355e-05,0.016812695528166253,3,8,49
0,5,0.05855727412787192,0.00020485392158005666,0.01753085619193189,7,8,61
0,6,0.05855727412787192,2.5383490428103392e-05,0.016762961331309455,3,3,78
0,7,0.05855727412787192,2.5383490428103392e-05,0.018201106718053035,3,6,92
0,8,0.09637695114189522,0.0,0.019312536322448306,2,4,106
0,9,0.08687012205069386,4.09297286671355e-05,0.015572345208837874,0,0,126
0,10,0.08687012205069386,0.0,0.02129539631359293,3,5,141
0,11,0.09649966184547547,0.00020485392158005666,0.022392602082031244,6,5,154
0,12,0.09637695114189522,0.001189881934774749,0.02310297280503063,4,5,167
0,13,0.09637695114189522,0.0,0.026561462262772575,5,8,179
0,14,0.09637695114189522,4.09297286671355e-05,0.023593101369185444,3,4,195
0,15,0.09637695114189522,0.00020485392158005666,0.024577436901418323,3,4,211
0,16,0.08292115078307626,0.00048318135702285925,0.025823634792340417,2,9,220
0,17,0.08014600380985888,9.599463642517377e-05,0.02333272214142404,2,6,234
0,18,0.08687012205069386,0.00048318135702285925,0.02712253111520763,2,7,247
0,19,0.08014600380985888,0.00020485392158005666,0.02259501996959366,0,7,260
0,20,0.15278486691933646,2.5383490428103392e-05,0.019899055007025657,4,4,276
0,21,0.06628238335632806,0.0,0.018583415496898282,4,9,285
0,22,0.06628238335632806,1.356957979045803e-05,0.016142943112142198,0,4,299
0,23,0.08014600380985888,0.00020485392158005666,0.01892969475916649,1,8,311
0,24,0.05855727412787192,1.356957979045803e-05,0.01507139815466389,0,5,324
0,25,0.06628238335632806,4.09297286671355e-05,0.014217703749404712,0,5,337
0,26,0.11457053999133661,7.149402643472982e-05,0.01765053700640019,0,4,351
0,27,0.06019953666880851,1.356957979045803e-05,0.016071792165799386,0,3,368
0,28,0.09637695114189522,1.356957979045803e-05,0.016141180960180156,1,2,384
0,29,0.06344229509301003,0.00048318135702285925,0.01961766634460945,1,6,396
0,30,0.08292115078307626,0.00012221647083594456,0.015855927191363355,2,4,410
