,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.14152234824124107,6.232449021384381e-16,0.01426010086013461,0,0,0
0,1,0.08687012205069386,2.723947181737696e-06,0.016271026276708806,1,35,79
0,2,0.08534427423570638,1.356957979045803e-05,0.016549923556977215,0,31,158
0,3,0.08687012205069386,2.723947181737696e-06,0.017073784971549693,2,40,230
0,4,0.10563401786440331,6.232449021384381e-16,0.01751832065973911,3,32,308
0,5,0.08687012205069386,6.232449021384381e-16,0.01934753458450179,2,41,381
0,6,0.054538699608136905,2.723947181737696e-06,0.016264723083659303,5,40,461
0,7,0.08366869386806094,6.232449021384381e-16,0.019483558127920356,5,44,531
0,8,0.08366869386806094,2.723947181737696e-06,0.021383510678751095,1,43,604
0,9,0.08366869386806094,2.723947181737696e-06,0.024343617580913947,6,43,673
0,10,0.08366869386806094,2.723947181737696e-06,0.022670653544653675,3,48,743
0,11,0.07190575805002825,2.723947181737696e-06,0.022260758131361937,2,42,817
0,12,0.08687012205069386,1.356957979045803e-05,0.02249997250316835,1,47,884
0,13,0.11329591402694064,2.723947181737696e-06,0.02383733766621627,2,54,944
0,14,0.07265501431658362,2.723947181737696e-06,0.022625012035426367,5,33,1025
0,15,0.09370907532418703,0.0,0.02361409577211269,1,39,1102
0,16,0.09394181170927578,2.723947181737696e-06,0.026331856175050565,2,54,1164
0,17,0.10100018099116084,2.723947181737696e-06,0.024217344670341423,7,35,1245
0,18,0.10100018099116084,2.723947181737696e-06,0.023248164712685947,3,34,1327
0,19,0.13912499028369063,2.723947181737696e-06,0.02422749439613926,3,47,1396
0,20,0.11914944604218713,2.723947181737696e-06,0.024617352112839434,2,46,1464
0,21,0.11914944604218713,1.356957979045803e-05,0.029371511029261686,2,46,1530
0,22,0.1260250126953396,2.723947181737696e-06,0.02915546266902632,7,40,1606
0,23,0.17607709590189274,2.723947181737696e-06,0.03076138885214322,2,45,1671
0,24,0.11914944604218713,2.723947181737696e-06,0.03202282268884182,2,41,1748
0,25,0.08014600380985888,4.09297286671355e-05,0.035132116277348475,3,67,1795
0,26,0.07265501431658362,1.356957979045803e-05,0.038829001551300486,0,58,1853
0,27,0.07265501431658362,0.00018924806444375398,0.040292548429192054,4,42,1921
0,28,0.0883646086109492,3.2536703896502556e-05,0.043378343916675846,0,48,1987
0,29,0.0883646086109492,2.723947181737696e-06,0.0487358758915113,1,55,2048
0,30,0.0883646086109492,0.00020485392158005666,0.05781739413551322,9,78,2086
