,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.11914944604218713,3.143036271245386e-06,0.014241723920731099,0,0,0
0,1,0.158915333219876,0.0,0.01637569738392891,0,34,80
0,2,0.09060106524534671,2.723947181737696e-06,0.015881742195605588,4,33,159
0,3,0.06480518095377996,2.723947181737696e-06,0.01543144557087118,5,32,239
0,4,0.13065573085539198,2.723947181737696e-06,0.016540415766153154,3,39,312
0,5,0.08687012205069386,6.232449021384381e-16,0.016434115125150466,1,35,393
0,6,0.08687012205069386,4.09297286671355e-05,0.019890261375058955,0,49,456
0,7,0.08687012205069386,6.232449021384381e-16,0.01895163079526283,3,34,534
0,8,0.08687012205069386,2.723947181737696e-06,0.01797886558202031,0,35,613
0,9,0.09370907532418703,6.232449021384381e-16,0.01736318859603468,4,36,691
0,10,0.14152234824124107,0.0,0.020217357285150162,1,38,769
0,11,0.10563401786440331,0.0,0.0219220453282742,3,58,827
0,12,0.08366869386806094,5.514778287443675e-06,0.02452954272219435,2,48,889
0,13,0.08292115078307626,2.723947181737696e-06,0.02666374090210138,4,54,947
0,14,0.08687012205069386,6.232449021384381e-16,0.024806500206692894,2,47,1014
0,15,0.11329591402694064,2.723947181737696e-06,0.025682844794414707,1,60,1066
0,16,0.08687012205069386,2.5383490428103392e-05,0.027436654993063518,2,64,1114
0,17,0.05921276605688419,0.0,0.027852243499995172,3,53,1175
0,18,0.05855727412787192,2.723947181737696e-06,0.03028010311861761,1,55,1236
0,19,0.07190575805002825,2.723947181737696e-06,0.03197335355057423,1,38,1312
0,20,0.07190575805002825,2.723947181737696e-06,0.03360835187955908,0,53,1375
0,21,0.08366869386806094,1.356957979045803e-05,0.036543797261566466,1,56,1435
0,22,0.05921276605688419,4.09297286671355e-05,0.04092132956461694,1,79,1472
0,23,0.05855727412787192,4.09297286671355e-05,0.04264235573454791,5,83,1505
0,24,0.05855727412787192,4.09297286671355e-05,0.04525836046003821,4,94,1523
0,25,0.05855727412787192,6.232449021384381e-16,0.04662258480279667,5,108,1533
0,26,0.05855727412787192,4.09297286671355e-05,0.04731152258946035,3,105,1542
0,27,0.05855727412787192,4.09297286671355e-05,0.04806377886529465,1,105,1555
0,28,0.05855727412787192,4.09297286671355e-05,0.04889351856282244,0,104,1565
0,29,0.05225397770097887,4.09297286671355e-05,0.04645846509525781,4,103,1578
0,30,0.05225397770097887,4.09297286671355e-05,0.04950664900535027,1,108,1582
