,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.12370787338631367,6.232449021384381e-16,0.014826128544580009,0,0,0
0,1,0.12380138036917034,0.0,0.01631473285315658,1,70,152
0,2,0.158915333219876,0.0,0.01798488973958696,1,66,324
0,3,0.11914944604218713,6.232449021384381e-16,0.018612240732166108,4,79,475
0,4,0.08687012205069386,0.0,0.018827910043004388,5,68,637
0,5,0.12380138036917034,6.232449021384381e-16,0.018891809816406435,3,68,803
0,6,0.08739042105782441,0.0,0.018846649493094947,1,65,968
0,7,0.08961696339154687,2.723947181737696e-06,0.019333048494423754,2,69,1131
0,8,0.10402661766930371,2.723947181737696e-06,0.023004375036828204,0,93,1262
0,9,0.12370787338631367,6.232449021384381e-16,0.023688108062167156,0,63,1427
0,10,0.09437150858581952,2.723947181737696e-06,0.024783857252295767,4,78,1579
0,11,0.1102359895364377,2.723947181737696e-06,0.026132572005623998,3,86,1729
0,12,0.08014600380985888,2.723947181737696e-06,0.025662561566376977,5,80,1881
0,13,0.1102359895364377,2.723947181737696e-06,0.02709966620771862,4,81,2028
0,14,0.1102359895364377,6.232449021384381e-16,0.028950075379488672,3,95,2165
0,15,0.1102359895364377,2.723947181737696e-06,0.030600821762794547,2,101,2296
0,16,0.1102359895364377,2.723947181737696e-06,0.030879545128915855,4,114,2414
0,17,0.08687012205069386,2.723947181737696e-06,0.03303685978590852,3,105,2543
0,18,0.07265501431658362,2.723947181737696e-06,0.03259625829299948,4,82,2693
0,19,0.07265501431658362,0.0,0.033724854221264776,2,88,2829
0,20,0.08366869386806094,2.723947181737696e-06,0.03757177201119808,1,95,2964
0,21,0.07265501431658362,2.723947181737696e-06,0.041020466852101964,6,94,3102
0,22,0.07265501431658362,2.723947181737696e-06,0.046410152263407105,3,89,3243
0,23,0.07265501431658362,2.723947181737696e-06,0.051686645379118885,5,123,3348
0,24,0.07265501431658362,4.290012929824804e-05,0.05783477975525575,6,130,3446
0,25,0.07265501431658362,3.2536703896502556e-05,0.06203387331636693,7,144,3528
0,26,0.07265501431658362,1.2040300767436537e-05,0.06640409605957047,14,174,3584
0,27,0.07265501431658362,3.2536703896502556e-05,0.06870731395770341,12,202,3614
0,28,0.07265501431658362,0.00020485392158005666,0.06921655812538051,13,216,3624
0,29,0.07265501431658362,6.232449021384381e-16,0.06980516718607657,5,227,3631
0,30,0.07265501431658362,2.5383490428103392e-05,0.06985280807296024,8,223,3636
