,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decpcao
0,0,0.07190575805002825,1.356957979045803e-05,0.016567606394875558,0,0,0
0,1,0.05855727412787192,0.00020485392158005666,0.015015630578070174,1,3,7
0,2,0.04681874163592688,2.5383490428103392e-05,0.015351997391376002,2,3,14
0,3,0.04594025695557147,0.00020485392158005666,0.017083863965681623,1,5,19
0,4,0.04594025695557147,0.00020485392158005666,0.015619892074102026,1,4,23
0,5,0.04594025695557147,0.00012221647083594456,0.015782389060927455,2,2,29
0,6,0.08687012205069386,0.00020485392158005666,0.020304354480058805,1,5,34
0,7,0.07004882624466878,1.356957979045803e-05,0.02026636821821803,3,6,38
0,8,0.07004882624466878,5.514778287443675e-06,0.02013229300364823,1,2,44
0,9,0.05921276605688419,0.00020485392158005666,0.01870830214514733,0,3,49
0,10,0.09844281083885693,0.00020485392158005666,0.02221260427594167,1,4,53
0,11,0.07190575805002825,0.00020485392158005666,0.019969323303356643,1,3,58
0,12,0.07190575805002825,0.00020485392158005666,0.021580081660654116,3,4,62
0,13,0.05634045222258151,4.09297286671355e-05,0.018917137020180778,4,2,68
0,14,0.07190575805002825,1.113148687615448e-05,0.021054677298657527,1,4,74
0,15,0.04594025695557147,4.09297286671355e-05,0.015281697199801018,0,0,82
0,16,0.1088976229257454,3.2536703896502556e-05,0.023386253212476494,4,5,87
0,17,0.04594025695557147,0.00020485392158005666,0.01639662210353825,3,4,93
0,18,0.07190575805002825,5.514778287443675e-06,0.01812620395679725,0,4,99
0,19,0.07190575805002825,0.00020485392158005666,0.018658449576928717,1,2,105
0,20,0.07190575805002825,9.599463642517377e-05,0.020989394350349282,6,5,110
0,21,0.08415475742128092,1.113148687615448e-05,0.017696116272805946,0,4,114
0,22,0.054538699608136905,4.09297286671355e-05,0.015403064068757613,0,3,121
0,23,0.1088976229257454,0.00020485392158005666,0.02257864322093917,1,4,125
0,24,0.1088976229257454,0.00020485392158005666,0.02252976144289107,1,1,134
0,25,0.1088976229257454,0.0,0.020693908263559768,6,2,140
0,26,0.07004882624466878,0.00020485392158005666,0.021596121810308306,3,3,145
0,27,0.07004882624466878,0.00020485392158005666,0.017639615816247716,2,3,152
0,28,0.09844281083885693,1.113148687615448e-05,0.02200058936123774,1,2,158
0,29,0.07004882624466878,0.00020485392158005666,0.015960847447971774,0,3,165
0,30,0.07004882624466878,2.723947181737696e-06,0.01909557472550546,0,2,171
