,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.17898536187193959,0.05497046377188363,0.0938034861516321,0,0,0
0,1,0.14353720553932392,0.05454871818612491,0.09697952910370385,2,10,8
0,2,0.13969384017530526,0.051410635716788486,0.09519813264512049,1,7,15
0,3,0.14353720553932392,0.05060302532333877,0.10603666317244251,1,8,10
0,4,0.14662369876197212,0.062019030435523245,0.10376314623494866,2,12,12
0,5,0.17580073120688502,0.041677149220914735,0.09925322394201512,0,8,10
0,6,0.17580073120688502,0.0566278096041281,0.09541671942586714,0,7,11
0,7,0.17580073120688502,0.05063485320004222,0.09783583941839498,2,4,8
0,8,0.17580073120688502,0.060134355676882294,0.10272401632488315,1,6,10
0,9,0.1435669458760068,0.0600721026294631,0.10013021806515028,0,4,16
0,10,0.17580073120688502,0.059240572700043764,0.10861572352653603,0,8,12
0,11,0.14474492990675847,0.05940305655348254,0.10683733426474401,0,5,9
0,12,0.14292919309530314,0.07060251500988105,0.10445724659210139,2,7,13
0,13,0.1570271022083805,0.04509542309982147,0.10622170542287097,0,7,13
0,14,0.1570271022083805,0.0440544437855721,0.10319431584053325,3,4,18
0,15,0.1570271022083805,0.0694719050203824,0.10821828296560511,3,4,14
0,16,0.1942049969641399,0.062019030435523245,0.11482230126849118,1,10,4
0,17,0.1570271022083805,0.05302151643089039,0.10940665454869544,5,7,15
0,18,0.19453229451087495,0.05302151643089039,0.10916935098925021,1,7,15
0,19,0.19453229451087495,0.07060251500988105,0.11499197183880634,1,6,14
0,20,0.19453229451087495,0.06170517827080608,0.11501793315849759,2,2,16
0,21,0.19453229451087495,0.060104842210121766,0.1210181849025565,4,8,12
0,22,0.1570271022083805,0.062019030435523245,0.11034116015886097,5,6,12
0,23,0.1570271022083805,0.07161065750800648,0.11109011310815489,1,3,13
0,24,0.13342609913127546,0.06138370030161817,0.10656322306886397,5,6,14
0,25,0.1338542672061978,0.06083516192943096,0.10291261419273487,5,10,8
0,26,0.1338542672061978,0.06923725808412533,0.10879252693885015,5,13,7
0,27,0.13962987256325032,0.043405607472714686,0.10606507592575616,1,8,10
0,28,0.13342609913127546,0.06357206305759659,0.10906522281722104,4,10,10
0,29,0.13541345248176034,0.05400576290167407,0.10859689820911451,3,8,12
0,30,0.13962987256325032,0.07116007851299547,0.11038845815660044,6,6,10
