,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.06731066018314891,0.0,0.013790482521534468,0,0,0
0,1,0.06731066018314891,0.00020485392158005666,0.01973004256500729,0,4,14
0,2,0.0818450116687129,0.0001300266442531566,0.024507334741179665,2,4,10
0,3,0.0818450116687129,2.723947181737696e-06,0.031058067021636254,4,2,6
0,4,0.0818450116687129,3.143036271245386e-06,0.031706643073745974,7,0,12
0,5,0.0818450116687129,4.09297286671355e-05,0.03223513746394777,6,2,12
0,6,0.11772990922989185,0.00020485392158005666,0.03494190047416467,8,4,12
0,7,0.11772990922989185,0.00048318135702285925,0.046556910748811055,12,5,7
0,8,0.11772990922989185,0.00020485392158005666,0.04991208177394197,16,7,11
0,9,0.11772990922989185,1.2040300767436537e-05,0.046455951710957184,10,2,12
0,10,0.11772990922989185,0.00020485392158005666,0.05264614502529306,9,2,10
0,11,0.11772990922989185,5.514778287443675e-06,0.051907780450273694,8,6,10
0,12,0.11772990922989185,4.09297286671355e-05,0.05348006598400224,3,3,11
0,13,0.11772990922989185,4.09297286671355e-05,0.059009287247372255,7,6,8
0,14,0.11772990922989185,0.0012940641521512217,0.06415849037541493,8,6,8
0,15,0.11772990922989185,0.001189881934774749,0.07356345737445846,13,6,12
0,16,0.11772990922989185,2.5383490428103392e-05,0.08206959340046223,13,9,7
0,17,0.11772990922989185,0.001189881934774749,0.07995302585709319,16,4,8
0,18,0.11772990922989185,0.0004462945456119166,0.08491237640294268,21,12,4
0,19,0.11772990922989185,0.025788259742191545,0.10737879607001498,25,10,2
0,20,0.11772990922989185,0.0017897401433005229,0.10562599600550526,24,14,2
0,21,0.11772990922989185,0.0004462945456119166,0.10466358876382871,24,11,3
0,22,0.11772990922989185,0.0012940641521512217,0.10806071042496793,21,10,2
0,23,0.11772990922989185,0.0003724164741206029,0.09525124847322353,17,12,2
0,24,0.11772990922989185,0.0003724164741206029,0.09664602270486225,18,10,2
0,25,0.11772990922989185,0.0053041673213751975,0.10149964659780503,17,8,4
0,26,0.11772990922989185,0.001189881934774749,0.09065489060664228,20,10,4
0,27,0.11772990922989185,0.00048318135702285925,0.0968196550963097,21,8,4
0,28,0.11772990922989185,0.00048318135702285925,0.09528363352201541,19,10,4
0,29,0.11772990922989185,0.00048318135702285925,0.1032964103241939,23,13,3
0,30,0.11772990922989185,0.0017897401433005229,0.10234969730195939,23,12,2
