,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.074509111844143,1.4703356522305393e-05,0.0129722439818811,0.0,0.0,0.0
1,1,0.0806860457186175,5.241543544400223e-05,0.0195203691890426,2.0,6.6,11.4
2,2,0.0857863805840884,8.398896710500924e-05,0.0240198697742844,2.8,6.2,12.999999999999998
3,3,0.0900694469164723,3.920707781781257e-05,0.0266398820446319,4.6,4.0,15.200000000000003
4,4,0.0900694469164723,0.0001468907365062,0.0310230934416755,8.4,4.0,14.799999999999997
5,5,0.0900694469164723,1.2534230000561323e-05,0.0371710934136053,10.4,6.4,12.000000000000007
6,6,0.0900694469164723,0.0095534958599826,0.0440040110890486,12.4,5.6,13.199999999999989
7,7,0.0900694469164723,0.0046964791774794,0.0539800404478922,17.0,8.2,11.0
8,8,0.0900694469164723,0.0095200071834795,0.0577252530074833,21.2,10.4,8.0
9,9,0.0900694469164723,0.0003452825020283,0.0623336279343021,21.2,9.8,7.400000000000006
10,10,0.0900694469164723,0.0045763377636659,0.0672934302694431,25.2,12.0,6.799999999999997
11,11,0.0900694469164723,0.0002740295118378,0.0680928215509641,27.4,13.2,6.0
12,12,0.0900694469164723,0.0113267143832562,0.0787712414123188,32.0,14.2,3.799999999999997
13,13,0.0900694469164723,0.0474962208563664,0.0875759887684698,36.8,17.2,0.8000000000000114
14,14,0.0900694469164723,0.0052927535374426,0.0872286484092818,36.0,18.0,1.1999999999999886
15,15,0.0900694469164723,0.0041482506044347,0.0869524689657278,35.8,17.6,0.8000000000000114
16,16,0.0900694469164723,0.031861102330591,0.0873559525177986,38.0,17.6,0.3999999999999915
17,17,0.0900694469164723,0.0232795721168957,0.0863529535724137,37.0,17.2,0.7999999999999972
18,18,0.0900694469164723,0.0136542638223455,0.0866810480067125,38.2,18.0,0.4000000000000057
19,19,0.0900694469164723,0.0494193820183961,0.0875276892479057,38.8,18.2,0.5999999999999943
20,20,0.0900694469164723,0.0161487740769853,0.0857975013251643,37.6,17.0,1.4000000000000057
21,21,0.0900694469164723,0.0075479474853009,0.0864472112667507,36.6,18.4,0.8000000000000114
22,22,0.0900694469164723,0.0120998008648945,0.0865283247954303,37.4,18.0,0.799999999999983
23,23,0.0900694469164723,0.0132168937805923,0.0883794788014023,39.2,17.8,0.20000000000001705
24,24,0.0900694469164723,0.0120049561637871,0.0873612153775341,39.2,18.4,0.39999999999997726
25,25,0.0900694469164723,0.0198441343324214,0.0866233315010126,39.0,18.0,0.8000000000000114
26,26,0.0962987509756778,0.023256066216437,0.0865783262573278,37.4,17.6,0.8000000000000114
27,27,0.0962987509756778,0.0249835018154521,0.0879374652441206,39.2,17.8,1.0
28,28,0.0962987509756778,0.004112090313376,0.0872251676677575,39.2,16.4,1.5999999999999943
29,29,0.0962987509756778,0.028759078230111,0.088693807267081,37.2,15.6,2.0
30,30,0.0962987509756778,0.0302518749410955,0.0894283135786695,36.4,15.0,3.4000000000000057
31,31,0.0962987509756778,0.0150890101767763,0.0907852099213635,36.2,14.8,3.5999999999999943
32,32,0.0962987509756778,0.0018247118070724,0.0903873176838142,37.8,16.2,1.799999999999983
33,33,0.0962987509756778,0.0326026007005754,0.0934598358704189,38.0,17.0,1.0
34,34,0.0962987509756778,0.0199749198227157,0.0935292015100609,39.8,17.8,0.20000000000001705
35,35,0.0962987509756778,0.0209420671963463,0.0934984228274747,38.0,17.4,0.19999999999998863
36,36,0.0962987509756778,0.0218858066628863,0.0928780363141789,36.8,17.4,0.5999999999999943
37,37,0.0962987509756778,0.0323218133571115,0.0940700341284938,37.0,18.0,0.4000000000000057
38,38,0.0962987509756778,0.0186222825042942,0.0939384258060043,36.6,18.6,0.5999999999999943
39,39,0.0962987509756778,0.0527600371601482,0.0928733711659606,37.0,18.0,0.8000000000000114
40,40,0.0962987509756778,0.0246177715022638,0.093791539028876,37.4,18.2,0.5999999999999943
41,41,0.0962987509756778,0.0413683040896172,0.093353255080841,38.4,17.2,0.4000000000000057
42,42,0.0962987509756778,0.0328871147326051,0.0947441559627072,36.2,18.0,0.8000000000000114
43,43,0.0962987509756778,0.0290514493038458,0.0943484661330572,38.2,17.2,0.0
44,44,0.0962987509756778,0.0647534219973983,0.0951397259595459,38.0,18.8,0.39999999999997726
45,45,0.0962987509756778,0.0163756833959365,0.0932302015928719,39.0,18.6,1.0
46,46,0.0962987509756778,0.0073267181177766,0.0934513798034541,39.2,17.2,0.8000000000000114
47,47,0.0962987509756778,0.0338751764422648,0.0919116516712827,39.2,17.6,1.1999999999999886
48,48,0.0962987509756778,0.0482012706138337,0.0943293961397129,38.6,18.4,0.4000000000000057
49,49,0.0962987509756778,0.04767998779493,0.0945450262682294,38.4,18.2,0.5999999999999943
50,50,0.0962987509756778,0.0320489611833906,0.0935542746166035,39.4,17.2,0.4000000000000057
51,51,0.0962987509756778,0.0441824216027348,0.0945345137743152,38.0,18.4,0.0
52,52,0.0962987509756778,0.0183951881422687,0.0935798627780113,38.4,18.0,0.0
