,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.05921276605688419,3.143036271245386e-06,0.010450301629911094,0,0,0
0,1,0.04681874163592688,1.356957979045803e-05,0.011518495943079523,2,9,9
0,2,0.04681874163592688,0.0006313977639976395,0.015615864394891042,2,8,8
0,3,0.06731066018314891,4.09297286671355e-05,0.016815735033575162,0,8,12
0,4,0.05225397770097887,2.723947181737696e-06,0.01554226269371845,0,6,12
0,5,0.07004882624466878,2.723947181737696e-06,0.02038149418523168,1,6,10
0,6,0.07004882624466878,4.09297286671355e-05,0.021559735781434608,0,8,12
0,7,0.0747390321511062,0.00020485392158005666,0.022899499766924913,1,7,9
0,8,0.07176743420689335,2.723947181737696e-06,0.02803022647619205,0,4,16
0,9,0.07176743420689335,0.0001300266442531566,0.028971917131399218,0,6,10
0,10,0.07176743420689335,0.0001300266442531566,0.030797957108552137,1,4,14
0,11,0.07176743420689335,0.00020485392158005666,0.03684687564609431,2,6,16
0,12,0.07176743420689335,2.723947181737696e-06,0.03219908864465549,1,4,14
0,13,0.07265501431658362,0.00026402357749471877,0.03354483911012033,4,8,12
0,14,0.07075597868078407,2.723947181737696e-06,0.03277521780027065,1,4,16
0,15,0.07075597868078407,1.356957979045803e-05,0.038541476547388674,0,9,15
0,16,0.07075597868078407,2.723947181737696e-06,0.030145774625958927,0,2,16
0,17,0.07075597868078407,7.256214972115208e-05,0.03141924865868328,3,6,12
0,18,0.08687012205069386,0.000332706018194225,0.03258890941830748,2,7,15
0,19,0.09437150858581952,3.2536703896502556e-05,0.03170857666402268,3,8,12
0,20,0.09437150858581952,7.149402643472982e-05,0.03673040995511552,3,10,10
0,21,0.09437150858581952,1.356957979045803e-05,0.037086979773595624,0,4,14
0,22,0.09437150858581952,3.2536703896502556e-05,0.039041631604030874,0,9,7
0,23,0.158915333219876,0.00048318135702285925,0.04986355781206583,1,6,6
0,24,0.158915333219876,7.827902127537426e-05,0.05775355357415089,2,5,11
0,25,0.158915333219876,0.001189881934774749,0.06310832911248693,6,6,12
0,26,0.158915333219876,0.00031796836904549107,0.05961908747347376,2,4,16
0,27,0.158915333219876,0.000260456638998673,0.0638836937425728,2,4,12
0,28,0.158915333219876,0.0017472033477151472,0.07290676206051612,6,9,13
0,29,0.158915333219876,0.00018026137281056603,0.06032668131600817,1,1,11
0,30,0.158915333219876,0.00043746016120260685,0.06216084348826783,3,4,12
