,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.038627152455092996,7.232695143225137e-05,0.0030475405771449734,0.0,0.0,0.0
1,1,0.01704292916248081,1.5139121223748569e-05,0.0022205866509142557,0.8944271909999159,2.7748873851023212,1.51657508881031
2,2,0.01691481489873387,0.00028060376337700883,0.0015791835159552022,1.140175425099138,3.5777087639996634,3.7416573867739413
3,3,0.013550697551060116,0.00019915333903752926,0.002398356195976955,1.224744871391589,2.6832815729997477,2.9664793948382653
4,4,0.014954796320227687,7.338406368990699e-05,0.00434728333355054,0.894427190999916,2.6832815729997477,3.435112807463534
5,5,0.01514082173167878,1.8859397633466972e-05,0.004875967566588809,0.5477225575051661,3.1622776601683795,2.9664793948382653
6,6,0.03204153450047121,8.352705794245037e-05,0.003459423552646942,1.3038404810405297,1.6733200530681511,1.0954451150103324
7,7,0.010157639323476896,9.582901226564631e-05,0.0042284399509776366,0.8366600265340756,1.5811388300841898,1.2247448713915892
8,8,0.008579247066915388,1.7086144906970475e-05,0.0028897290049138898,0.5477225575051661,1.7888543819998317,2.2803508501982757
9,9,0.01774119721802093,0.00010915043490404877,0.0029764882310879055,1.3038404810405297,2.449489742783178,2.6076809620810595
10,10,0.009310720710788891,0.00018836337016724314,0.004071570754672362,1.3038404810405297,2.2803508501982757,1.6733200530681511
11,11,0.009310720710788891,0.0005351674323258702,0.004418206290245472,3.271085446759225,2.0,2.2803508501982757
12,12,0.009310720710788891,0.0005411536176265852,0.007807320736967887,0.5477225575051661,2.2803508501982757,3.847076812334269
13,13,0.009201086422928627,0.0023620295500010684,0.008135795120678125,2.588435821108957,1.673320053068151,2.449489742783178
14,14,0.011059892264001172,0.00020611309294084405,0.0097223802207116,2.588435821108957,3.9749213828703582,5.196152422706632
15,15,0.011059892264001172,0.0012017622704799285,0.011385264800037015,3.082207001484488,3.8340579025361627,4.929503017546495
16,16,0.011059892264001172,0.002645399363234286,0.01834530258525132,2.5099800796022267,5.118593556827891,6.496152707564686
17,17,0.011059892264001172,0.002547425695286268,0.017903826502965844,2.6076809620810595,3.5777087639996634,3.8470768123342687
18,18,0.009854474322310673,0.0027273195921818007,0.018817611301489966,3.646916505762094,6.610597552415364,6.59545297913646
19,19,0.007300387017681639,0.00873424625098281,0.0181952863111049,4.207136793592526,5.215361924162119,4.0
20,20,0.010991114592576408,0.004920183573191714,0.016525255442391248,4.8166378315169185,4.505552130427524,5.128352561983234
21,21,0.010991114592576408,0.002839426940964919,0.014026322725132075,5.890670590009257,5.403702434442518,4.774934554525329
22,22,0.010991114592576408,0.002835312110023107,0.014775912034796201,4.324349662087931,4.449719092257398,2.9664793948382657
23,23,0.03542157399173358,0.00021974678365387806,0.009666876327831269,5.770615218501403,6.06630035524124,3.714835124201342
24,24,0.03542157399173358,0.0026482158321286652,0.00915503534509664,7.05691150575094,4.219004621945797,2.9664793948382653
25,25,0.03542157399173358,0.001658012282103105,0.007121580313900261,9.874208829065749,4.494441010848846,4.219004621945797
26,26,0.03542157399173358,0.0001893558051011355,0.007690098156805214,12.856904759700134,4.147288270665544,6.2289646009589745
27,27,0.03542157399173358,0.005106800739349867,0.005092283482851873,10.256705123966467,5.974947698515862,4.39317652729776
28,28,0.03542157399173358,0.0034109197275414916,0.008835928640825169,10.21273714534943,4.61519230368573,4.301162633521313
29,29,0.03542157399173358,0.0027838891116683784,0.008490737027825468,8.67179335547152,6.308724118235001,3.7148351242013424
30,30,0.03542157399173358,0.002757854973146311,0.007074496603802234,10.064790112068906,5.9833101206606365,4.09878030638384
