,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.0459402569555714,1.2040300767436537e-05,0.008178180522969,0,0,0
1,1,0.0648051809537799,2.723947181737696e-06,0.0150292543078539,0,9,11
2,2,0.0726550143165836,2.723947181737696e-06,0.0203205381546866,0,8,12
3,3,0.1263006529162227,2.723947181737696e-06,0.0298409536127143,4,4,16
4,4,0.1263006529162227,2.723947181737696e-06,0.034832716468954,7,6,14
5,5,0.1263006529162227,0.0002188766282482,0.0526391512541747,17,2,14
6,6,0.1263006529162227,2.723947181737696e-06,0.0583750372015139,11,4,16
7,7,0.1263006529162227,2.723947181737696e-06,0.053050424220463,15,2,18
8,8,0.1263006529162227,1.356957979045803e-05,0.0630134436959279,20,6,12
9,9,0.1263006529162227,5.2901385276787945e-05,0.0866668715420947,32,10,8
10,10,0.1263006529162227,0.0039555486650442,0.1059940046398876,40,17,3
11,11,0.1263006529162227,0.012327776060233,0.1197074657766274,45,18,2
12,12,0.1263006529162227,0.0024047219027024,0.1213652324283953,46,18,2
13,13,0.1263006529162227,0.1263006529162227,0.1263006529162227,48,20,0
14,14,0.1263006529162227,0.0004831813570228,0.1217301318516046,46,18,0
15,15,0.1263006529162227,0.1263006529162227,0.1263006529162227,48,20,0
16,16,0.1263006529162227,0.0024047219027024,0.1213613806401967,46,18,0
17,17,0.1263006529162227,0.0027765855702394,0.1199285919599746,46,16,2
18,18,0.1263006529162227,0.0034255595383721,0.1159354356076343,43,16,2
19,19,0.1263006529162227,0.0077498035514996,0.1223371247991057,46,18,2
20,20,0.1263006529162227,0.0133461252456435,0.1218815757205407,45,18,2
21,21,0.1263006529162227,5.2901385276787945e-05,0.1217075728447626,46,18,0
22,22,0.1263006529162227,0.0032329701284461,0.1227752136172244,47,20,0
23,23,0.1263006529162227,0.0215711047419718,0.1242471323637864,48,18,0
24,24,0.1263006529162227,0.0034255595383721,0.1187184949585361,44,16,2
25,25,0.1263006529162227,0.1263006529162227,0.1263006529162227,49,18,0
26,26,0.1263006529162227,0.1263006529162227,0.1263006529162227,49,18,0
27,27,0.1263006529162227,0.0660454921560904,0.1251191791758279,49,18,0
28,28,0.1263006529162227,0.0183013208027058,0.1241830189532125,49,20,0
29,29,0.1263006529162227,0.0004831813570228,0.1238336436699639,49,16,0
30,30,0.1263006529162227,0.0034255595383721,0.1193849025957279,47,18,2
