,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.06731066018314891,2.723947181737696e-06,0.01662952286347536,0,0,0
0,1,0.08614013460095866,0.00020485392158005666,0.02328069427716938,2,4,12
0,2,0.08614013460095866,1.356957979045803e-05,0.026848844376940545,1,4,12
0,3,0.08614013460095866,3.2536703896502556e-05,0.032347114126554194,1,2,10
0,4,0.0960613170865325,2.723947181737696e-06,0.04043306168421712,3,6,6
0,5,0.0960613170865325,0.00020485392158005666,0.04227192966690066,6,4,8
0,6,0.0960613170865325,4.09297286671355e-05,0.04251865242808075,3,2,12
0,7,0.0960613170865325,0.0,0.04483528867337747,3,4,8
0,8,0.0960613170865325,4.09297286671355e-05,0.0510720654292638,4,3,11
0,9,0.0960613170865325,4.09297286671355e-05,0.05510401332301607,6,6,12
0,10,0.0960613170865325,4.09297286671355e-05,0.05839092342303994,14,6,8
0,11,0.0960613170865325,4.09297286671355e-05,0.06132532070161211,14,8,6
0,12,0.0960613170865325,4.09297286671355e-05,0.06536014597237512,16,6,8
0,13,0.0960613170865325,2.723947181737696e-06,0.06631733851357907,18,10,6
0,14,0.0960613170865325,4.09297286671355e-05,0.07113348935493338,16,8,4
0,15,0.0960613170865325,1.356957979045803e-05,0.06678934669131487,18,6,6
0,16,0.0960613170865325,4.09297286671355e-05,0.06256595328370346,16,10,6
0,17,0.0960613170865325,0.011684747943945186,0.08032574783545308,24,11,5
0,18,0.0960613170865325,4.09297286671355e-05,0.07462431728598999,21,2,10
0,19,0.0960613170865325,4.09297286671355e-05,0.060805721809225784,19,8,8
0,20,0.0960613170865325,1.356957979045803e-05,0.07004968565938274,23,10,6
0,21,0.0960613170865325,0.004114745106755862,0.07830433114479368,23,8,6
0,22,0.0960613170865325,0.001953935220645537,0.08163387771232986,28,10,4
0,23,0.0960613170865325,0.001953935220645537,0.08744216898769862,30,11,3
0,24,0.0960613170865325,0.01245199032283065,0.08431991387875222,26,9,3
0,25,0.0960613170865325,0.004114745106755862,0.08584068306272917,24,13,1
0,26,0.0960613170865325,0.0001675454098696106,0.07193182580660226,24,8,6
0,27,0.0960613170865325,0.001953935220645537,0.07846596118274335,25,8,4
0,28,0.0960613170865325,0.004624457549216832,0.07461414611648341,22,11,5
0,29,0.0960613170865325,0.00048318135702285925,0.07878465248304481,27,10,4
0,30,0.0960613170865325,0.001953935220645537,0.07394327546718694,23,4,8
