,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.020132724163672656,0.00853837129324559,0.004487672626962383,0.0,0.0,0.0
1,1,0.014085891682725048,0.0048883519708740825,0.003462242590576597,0.894427190999916,3.1937438845342623,6.099180272790762
2,2,0.0203335609875064,0.0022716291633192737,0.003075013223529979,0.8366600265340756,2.7386127875258306,4.277849927241488
3,3,0.02287587897306594,0.0010092300719854652,0.0042726068482805,0.5477225575051662,3.6331804249169903,4.898979485566356
4,4,0.009182176694496506,0.0070417666548922755,0.005330297565700831,1.0,2.4494897427831783,2.280350850198276
5,5,0.020992107047577875,0.015102943391655913,0.005034617708877328,1.224744871391589,2.0,2.4083189157584592
6,6,0.019142650654445918,0.0060367996606960385,0.004839600908613468,1.1401754250991378,3.03315017762062,2.408318915758459
7,7,0.024638527846458168,0.007778221424005404,0.004957188461920685,2.280350850198276,3.2863353450309964,3.03315017762062
8,8,0.018674710258296135,0.006294135504239104,0.0028148727193241566,1.5165750888103102,2.280350850198276,2.1908902300206643
9,9,0.02354332491345445,0.006019638148055746,0.004961635959355884,3.5637059362410923,2.6076809620810595,3.847076812334269
10,10,0.024915837544947732,0.006659680312432087,0.004076409855893635,2.345207879911715,3.361547262794322,2.3021728866442674
11,11,0.03405269793233764,0.009596447850474544,0.004098591038648034,1.4832396974191326,4.878524367060187,3.4351128074635335
12,12,0.03582340337228693,0.01662232495520102,0.006807802039570993,1.6431676725154984,5.458937625582473,5.272570530585627
13,13,0.021196728672141323,0.008368258492569938,0.00534129113612956,2.280350850198276,4.8270073544588685,3.9115214431215897
14,14,0.013038279984086168,0.014141014461068116,0.007065010546505635,1.224744871391589,5.5677643628300215,5.310367218940701
15,15,0.017833475467540143,0.0028582720853023336,0.006267216733392071,1.3038404810405297,3.1622776601683795,3.1304951684997055
16,16,0.024344250925733724,0.008896838548815934,0.007045038238169462,2.701851217221259,5.019960159204453,6.928203230275509
17,17,0.01964333177402002,0.016082594487355287,0.00804406601744556,1.5811388300841898,5.495452665613635,5.9833101206606365
18,18,0.029303756186393977,0.00785327449136136,0.007309105189993131,1.4832396974191326,5.932958789676531,5.727128425310541
19,19,0.03356805295732082,0.010517668156170834,0.008619787308811003,1.1401754250991378,6.260990336999411,6.54217089351845
20,20,0.027374653767919303,0.01009067709673331,0.0063375228868721096,1.9235384061671346,7.224956747275378,6.099180272790763
21,21,0.026665600398348133,0.009596326787956721,0.007972473463368305,3.5071355833500366,4.147288270665544,5.0
22,22,0.012830696376919706,0.012145312554556222,0.006762897058864188,0.8366600265340756,4.277849927241488,4.9295030175464944
23,23,0.016958366216545458,0.010849158990733609,0.007567903924009219,1.414213562373095,5.504543577809153,4.438468204234429
24,24,0.00865202981093428,0.004194365059942515,0.0065471419051588795,1.816590212458495,4.604345773288535,4.774934554525329
25,25,0.011131076154378054,0.007099094573423212,0.009777420348717192,3.5071355833500366,4.604345773288535,7.483314773547883
26,26,0.01250959712816464,0.005424201441326202,0.0088161228049895,1.0954451150103321,5.540758070878027,5.263078946776307
27,27,0.011935784223224147,0.016758802594003502,0.008053694824416056,1.51657508881031,2.2803508501982757,3.286335345030997
28,28,0.013752156292344858,0.008615913691646911,0.006841223949664892,2.3874672772626644,4.47213595499958,5.176871642217914
29,29,0.01811331433234445,0.012792455829110056,0.007877857736807187,3.7013511046643495,6.016643582596529,4.560701700396552
30,30,0.03300325320535754,0.008639859835109343,0.005088000617482242,2.7748873851023212,6.54217089351845,5.019960159204453
