,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.1291582332626391,4.09297286671355e-05,0.0137182384176018,0,0,0
1,1,0.1291582332626391,4.09297286671355e-05,0.0217906269711986,3,16,28
2,2,0.1291582332626391,2.723947181737696e-06,0.0246582426048179,7,14,28
3,3,0.1291582332626391,2.723947181737696e-06,0.0302778519938596,10,14,30
4,4,0.1291582332626391,1.113148687615448e-05,0.0392263248265511,19,14,28
5,5,0.1291582332626391,0.0001222164708359,0.048305784806696,22,6,34
6,6,0.1291582332626391,7.827902127537426e-05,0.0559752784570961,29,12,30
7,7,0.1291582332626391,0.0003179683690454,0.075377103544153,49,20,24
8,8,0.1291582332626391,4.09297286671355e-05,0.0954430222297849,63,26,16
9,9,0.1291582332626391,0.0001222164708359,0.1213639376153911,84,34,4
10,10,0.1291582332626391,0.0245269307900799,0.1257012675264348,88,40,2
11,11,0.1291582332626391,0.066282383356328,0.1275988046181424,86,42,2
12,12,0.1291582332626391,0.007378209358523,0.1279404330235979,90,43,1
13,13,0.1291582332626391,0.007378209358523,0.1274673008076587,88,42,0
14,14,0.1291582332626391,0.048680945575951,0.1277247018867091,91,42,2
15,15,0.1291582332626391,0.1291582332626391,0.1291582332626391,92,44,0
16,16,0.1291582332626391,0.015362042523009,0.1262745036584596,86,40,2
17,17,0.1291582332626391,0.007378209358523,0.1269165369618799,90,40,0
18,18,0.1291582332626391,0.0592127660568841,0.1284587785905815,89,41,1
19,19,0.1291582332626391,0.0001222164708359,0.123698431187983,87,40,2
20,20,0.1291582332626391,0.0001222164708359,0.1224648450898257,82,36,4
21,21,0.1291582332626391,0.0017472033477151,0.1226937454774164,85,38,2
22,22,0.1291582332626391,0.007378209358523,0.1279404330235979,91,43,1
23,23,0.1291582332626391,0.0017472033477151,0.1217779622730856,88,40,2
24,24,0.1291582332626391,0.0003753493090296,0.1262735027921394,90,40,2
25,25,0.1291582332626391,0.007378209358523,0.1269165369618799,92,43,1
26,26,0.1291582332626391,0.0245269307900799,0.1273254749442307,92,42,0
27,27,0.1291582332626391,0.0004831813570228,0.1252232465985006,89,40,2
28,28,0.1291582332626391,0.0003753493090296,0.1253521719486869,87,42,2
29,29,0.1291582332626391,0.0001222164708359,0.1270838441093867,92,42,0
30,30,0.1291582332626391,0.007378209358523,0.1265152803168243,91,42,0
