,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.0660454921560904,4.09297286671355e-05,0.0136345174476763,0,0,0
1,1,0.0673106601831489,9.599463642517375e-05,0.0202682747699604,1,3,17
2,2,0.0673106601831489,4.09297286671355e-05,0.0260580370543205,4,8,12
3,3,0.0673106601831489,3.143036271245386e-06,0.0293362106837545,3,1,19
4,4,0.0673106601831489,2.380949872312688e-05,0.0330414042255704,6,2,18
5,5,0.070755978680784,2.723947181737696e-06,0.0312158240898115,5,8,12
6,6,0.0717787043962818,1.356957979045803e-05,0.038409513858222,7,4,14
7,7,0.1102359895364377,2.723947181737696e-06,0.0478703032034311,12,12,8
8,8,0.1572935894103345,1.356957979045803e-05,0.0541486311248908,12,7,9
9,9,0.1572935894103345,0.0003179683690454,0.0543846953261559,13,3,17
10,10,0.1572935894103345,4.09297286671355e-05,0.0607909906575623,18,6,14
11,11,0.1572935894103345,4.09297286671355e-05,0.0833376877582677,24,7,13
12,12,0.1572935894103345,0.0016819723059639,0.1090572615408018,32,6,12
13,13,0.1572935894103345,0.0245269307900799,0.1428552026908334,42,14,4
14,14,0.1572935894103345,0.0660454921560904,0.1541661019066796,47,19,1
15,15,0.1572935894103345,0.1572935894103345,0.1572935894103345,48,16,0
16,16,0.1572935894103345,0.0660454921560904,0.1554686274652497,46,19,1
17,17,0.1572935894103345,0.0166894338266885,0.1469695634575711,43,18,2
18,18,0.1572935894103345,0.0133461252456435,0.1507647162368709,44,16,2
19,19,0.1572935894103345,0.1572935894103345,0.1572935894103345,45,18,0
20,20,0.1572935894103345,0.0293445223427214,0.1525131124867705,43,18,2
21,21,0.1572935894103345,0.0133461252456435,0.1454587877160655,40,15,3
22,22,0.1572935894103345,0.0009036810677518,0.1437945958860377,43,16,2
23,23,0.1572935894103345,0.0133461252456435,0.1508927333579192,44,16,0
24,24,0.1572935894103345,0.1572935894103345,0.1572935894103345,46,16,0
25,25,0.1572935894103345,0.0082933722725024,0.1487157169462825,43,16,2
26,26,0.1572935894103345,0.0082933722725024,0.1474945994987698,44,17,1
27,27,0.1572935894103345,0.0133461252456435,0.1518678222969043,45,19,1
28,28,0.1572935894103345,0.0133461252456435,0.1499267686442746,45,18,0
29,29,0.1572935894103345,0.0133461252456435,0.15007864391937,45,18,0
30,30,0.1572935894103345,0.0334695519168786,0.1548656671065413,47,20,0
