,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.34371101848545055,0.0,0.07357445530858396,0,0,0
0,1,0.17871023341808764,0.0,0.07303451065254528,2,10,8
0,2,0.37105618040164967,0.0,0.08622008383632306,1,8,8
0,3,0.37105618040164967,0.0,0.09571907278493164,0,8,12
0,4,0.17871023341808764,9.063200804621742e-16,0.09713727955211562,2,8,8
0,5,0.17871023341808764,0.006496985835684618,0.10611715219691494,1,7,13
0,6,0.2313598919830775,0.0,0.09276130575627844,2,8,14
0,7,0.2313598919830775,0.0,0.0934747455593526,4,10,10
0,8,0.37105618040164967,0.0,0.11502547615409478,1,4,12
0,9,0.2313598919830775,9.063200804621742e-16,0.10233178196550204,0,5,11
0,10,0.2313598919830775,0.005476478166194758,0.12600684185568786,1,8,8
0,11,0.2857419893079585,0.0,0.12466408993423929,1,6,18
0,12,0.29510094514762153,0.0,0.11133000553906022,1,3,15
0,13,0.29510094514762153,0.0,0.11963351082638875,0,14,2
0,14,0.26499906304809867,0.0,0.11639133546638103,1,11,9
0,15,0.2308851707288921,0.0,0.11680608464834892,3,10,10
0,16,0.34371101848545055,9.063200804621742e-16,0.11842561509988277,0,6,10
0,17,0.26499906304809867,0.0,0.11295622227696549,1,10,12
0,18,0.29510094514762153,0.0,0.1224622374731427,0,8,14
0,19,0.26499906304809867,0.0,0.1330911368871631,2,2,16
0,20,0.26499906304809867,0.0,0.13819497094470587,5,5,11
0,21,0.26499906304809867,0.0,0.12127764840155901,2,4,16
0,22,0.26499906304809867,0.005476478166194758,0.14669523959338726,4,8,12
0,23,0.34371101848545055,0.0,0.15832365033586038,3,7,11
0,24,0.26499906304809867,9.063200804621742e-16,0.15525436433841455,4,4,10
0,25,0.26499906304809867,0.0,0.15123164179044898,7,8,8
0,26,0.34371101848545055,0.0,0.17192338859872613,1,8,10
0,27,0.34371101848545055,0.0,0.19434600538052038,6,10,8
0,28,0.34371101848545055,0.005476478166194758,0.20698781208669445,8,10,8
0,29,0.26499906304809867,9.063200804621742e-16,0.17998726219965355,6,7,11
0,30,0.26499906304809867,0.0,0.19556029768392252,8,7,9
