,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.0702837859672624,1.356957979045803e-05,0.0132373493419934,0,0,0
1,1,0.0702837859672624,0.0004831813570228,0.0204272326486514,0,1,7
2,2,0.0702837859672624,0.0003179683690454,0.027143090935414,6,2,6
3,3,0.0702837859672624,0.0004831813570228,0.0258882883535959,7,0,10
4,4,0.0702837859672624,2.723947181737696e-06,0.026067219273762,9,2,8
5,5,0.0702837859672624,6.232449021384381e-16,0.0339091498440825,11,4,4
6,6,0.0960613170865325,0.0003965013956841,0.0386642703697496,12,2,6
7,7,0.0960613170865325,1.356957979045803e-05,0.042630714866411,10,0,10
8,8,0.0960613170865325,0.0020478955180294,0.052896886321343,14,2,8
9,9,0.0960613170865325,0.00020485392158,0.0589296048684412,14,2,8
10,10,0.0960613170865325,0.0013367856709338,0.0734807730433017,19,4,6
11,11,0.0960613170865325,0.0004831813570228,0.0816696714518417,24,6,2
12,12,0.0960613170865325,0.0020478955180294,0.0930286260681936,29,8,0
13,13,0.0960613170865325,0.0960613170865325,0.0960613170865324,29,10,0
14,14,0.0960613170865325,0.0245269307900799,0.0924485525089957,27,8,0
15,15,0.0960613170865325,0.0245269307900799,0.0936768375433173,28,9,1
16,16,0.0960613170865325,0.0156594370029637,0.0907385869062028,27,8,2
17,17,0.0960613170865325,0.0090654288433571,0.0911461508668461,27,8,2
18,18,0.0960613170865325,0.0841547574212809,0.0956772345166856,29,10,0
19,19,0.0960613170865325,0.0245269307900799,0.0932799522211423,27,8,2
20,20,0.0960613170865325,0.0004831813570228,0.0898988560725651,27,8,2
21,21,0.0960613170865325,0.0356022187391181,0.0941719702631758,29,10,0
22,22,0.107704829007651,0.0067656223970235,0.0939320051237172,28,8,0
23,23,0.107704829007651,0.0245269307900799,0.0932140025212193,26,6,4
24,24,0.107704829007651,0.0960613170865325,0.0987781365347934,28,6,4
25,25,0.107704829007651,0.0245269307900799,0.0977683867605812,28,4,4
26,26,0.107704829007651,0.0960613170865325,0.1049880095593899,28,5,3
27,27,0.107704829007651,0.0004831813570228,0.099884273310431,26,8,2
28,28,0.107704829007651,0.0103315243225853,0.1010537608222627,26,8,2
29,29,0.107704829007651,0.0004831813570228,0.1010429767166958,29,8,0
30,30,0.107704829007651,0.107704829007651,0.107704829007651,29,10,0
