,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.09060106524534671,1.113148687615448e-05,0.017642598795294933,0,0,0
0,1,0.09060106524534671,5.514778287443675e-06,0.017666041666783552,1,4,12
0,2,0.04902456861385812,1.356957979045803e-05,0.016042404467018653,1,0,18
0,3,0.08687012205069386,2.380949872312688e-05,0.017542730651854604,1,8,8
0,4,0.06731066018314891,4.09297286671355e-05,0.014744030288585373,2,2,16
0,5,0.06604549215609044,4.09297286671355e-05,0.013427866284945897,0,0,18
0,6,0.05762548824032878,0.00020485392158005666,0.018867994568771425,3,10,12
0,7,0.07265501431658362,7.256214972115208e-05,0.02108723256081421,0,8,10
0,8,0.07265501431658362,2.723947181737696e-06,0.020770549366560403,0,4,14
0,9,0.07265501431658362,1.356957979045803e-05,0.02520068547880613,1,8,14
0,10,0.07265501431658362,1.356957979045803e-05,0.03112274666124057,1,6,12
0,11,0.07265501431658362,2.723947181737696e-06,0.03418912167247513,2,4,14
0,12,0.07265501431658362,1.356957979045803e-05,0.0428214649407215,2,10,10
0,13,0.07265501431658362,1.356957979045803e-05,0.04928306204323177,1,8,12
0,14,0.0883646086109492,0.00048318135702285925,0.05801751891272423,3,12,4
0,15,0.0883646086109492,0.002876582583619455,0.06475552516165005,5,12,6
0,16,0.0883646086109492,0.00020485392158005666,0.0701945486659225,3,10,6
0,17,0.0883646086109492,0.00020485392158005666,0.06695926678188077,0,14,8
0,18,0.0883646086109492,0.0013314613924077577,0.07331760206011821,1,18,2
0,19,0.0883646086109492,0.00020485392158005666,0.06953818056067912,2,12,8
0,20,0.0883646086109492,0.007003517958635507,0.07260289236365287,2,14,0
0,21,0.0883646086109492,0.00031796836904549107,0.0669046239478655,1,6,10
0,22,0.0883646086109492,0.00031796836904549107,0.06613393733155247,5,10,10
0,23,0.0883646086109492,0.00020485392158005666,0.07127030154551017,3,10,6
0,24,0.0883646086109492,0.002876582583619455,0.07803606661367532,2,12,6
0,25,0.0883646086109492,0.00031796836904549107,0.07236514461937486,4,15,5
0,26,0.0883646086109492,4.09297286671355e-05,0.07995142747790172,1,12,2
0,27,0.0883646086109492,0.00020485392158005666,0.07318423886090132,1,17,3
0,28,0.0883646086109492,0.004044167321205625,0.07725667875449166,3,18,4
0,29,0.0883646086109492,0.0001300266442531566,0.07738922326676034,2,18,2
0,30,0.0883646086109492,0.0006313977639976395,0.0770225472859632,1,14,4
