,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.2313598919830775,0.0,0.05743105238962608,0,0,0
0,1,0.37105618040164967,0.0,0.08345144297776647,1,14,8
0,2,0.37105618040164967,0.0,0.07819502272150546,0,3,11
0,3,0.37105618040164967,0.0,0.08792979414394445,1,8,14
0,4,0.37105618040164967,0.0,0.09048074939013677,0,6,12
0,5,0.37105618040164967,0.0,0.07672447206622983,0,6,14
0,6,0.26499906304809867,0.0,0.07865359141079345,0,8,12
0,7,0.37105618040164967,0.0,0.08187233680932321,0,4,14
0,8,0.2308851707288921,0.0,0.08796833875475983,0,8,10
0,9,0.2308851707288921,9.063200804621742e-16,0.10294930447384307,1,12,8
0,10,0.2308851707288921,0.0,0.11247532413259048,1,10,12
0,11,0.2308851707288921,0.0,0.10486937990568325,1,6,14
0,12,0.29510094514762153,0.0,0.12627905108777707,4,8,10
0,13,0.2313598919830775,0.0,0.12448010692458193,4,6,12
0,14,0.2313598919830775,9.063200804621742e-16,0.13683609232992983,6,8,12
0,15,0.18872187554086733,0.0,0.126924661168227,2,8,8
0,16,0.2313598919830775,0.0,0.1452121059977006,10,12,6
0,17,0.18872187554086733,9.063200804621742e-16,0.1381182940932409,7,7,7
0,18,0.2313598919830775,0.0,0.14285825344573586,10,7,11
0,19,0.2313598919830775,0.0,0.15091611448155687,16,8,10
0,20,0.2313598919830775,0.0,0.1595655634526404,19,8,12
0,21,0.2313598919830775,9.063200804621742e-16,0.15889043075997678,14,6,12
0,22,0.2313598919830775,0.0,0.1569533934438355,14,6,10
0,23,0.2313598919830775,0.0,0.15747753169421327,16,8,8
0,24,0.2313598919830775,0.0,0.16244193577527,18,8,10
0,25,0.2313598919830775,0.0,0.16108031514560317,21,10,6
0,26,0.2313598919830775,0.006496985835684618,0.1571277394636872,18,8,12
0,27,0.2313598919830775,0.0,0.15838856428577172,16,12,8
0,28,0.2313598919830775,0.0,0.15958639072867806,10,6,12
0,29,0.34371101848545055,0.0,0.19492856565749128,14,10,10
0,30,0.34371101848545055,0.0,0.18877435514856208,19,9,9
