,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.0719057580500282,0.0001718294712947,0.014643138614821,0,0,0
1,1,0.158915333219876,0.0003179683690454,0.027197579333332,3,4,14
2,2,0.158915333219876,7.827902127537426e-05,0.0289291894523658,5,8,12
3,3,0.158915333219876,2.723947181737696e-06,0.0356623446301337,10,8,10
4,4,0.158915333219876,0.0004831813570228,0.0316542106456307,8,4,16
5,5,0.158915333219876,7.256214972115208e-05,0.0323833835138133,10,3,17
6,6,0.158915333219876,4.09297286671355e-05,0.0373637914308278,11,2,16
7,7,0.158915333219876,3.803410188467457e-05,0.0315773800911081,8,2,18
8,8,0.158915333219876,0.0001222164708359,0.0375664595544512,9,6,12
9,9,0.158915333219876,0.0011898819347747,0.0425388793759248,9,7,13
10,10,0.158915333219876,0.0017472033477151,0.0432300897536788,9,5,13
11,11,0.158915333219876,0.0009426870828374,0.0430781561214066,6,2,16
12,12,0.158915333219876,0.0002604566389986,0.0406690697660693,6,4,14
13,13,0.158915333219876,0.0003724164741206,0.0506487432974264,10,4,14
14,14,0.158915333219876,2.723947181737696e-06,0.0483153616706762,9,4,16
15,15,0.158915333219876,2.723947181737696e-06,0.0603499121186567,18,8,10
16,16,0.158915333219876,0.0003753493090296,0.0705415529632248,20,10,8
17,17,0.158915333219876,0.0141518800591107,0.0860259677534507,33,16,2
18,18,0.158915333219876,0.0017472033477151,0.0785511765501116,27,12,6
19,19,0.158915333219876,0.0001222164708359,0.0825234169140315,28,12,8
20,20,0.158915333219876,0.0001222164708359,0.0789077459154117,28,11,7
21,21,0.158915333219876,1.2040300767436537e-05,0.0869518183336682,32,12,4
22,22,0.158915333219876,1.356957979045803e-05,0.0653903688165292,20,4,14
23,23,0.158915333219876,3.143036271245386e-06,0.0763743837523315,20,4,12
24,24,0.158915333219876,2.723947181737696e-06,0.0818297391309098,21,4,14
25,25,0.158915333219876,0.0018171123153813,0.0912132818911669,23,6,14
26,26,0.158915333219876,2.723947181737696e-06,0.1011867579104372,25,10,8
27,27,0.158915333219876,0.0001222164708359,0.11804859310439,30,11,9
28,28,0.158915333219876,0.0028785836564302,0.1351341391314837,33,16,4
29,29,0.158915333219876,0.0067656223970235,0.1529938581023675,41,18,2
30,30,0.158915333219876,0.0167812917602109,0.1534520285057437,42,18,2
