,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.14958914203638607,0.0537712145082407,0.09820658746520879,0,0,0
0,1,0.1358704191310124,0.044906212606041614,0.09445864244423387,0,2,22
0,2,0.15014136497336125,0.051933240774173134,0.09973002960090717,2,6,6
0,3,0.18295952275741167,0.05302151643089039,0.09932691893172597,1,2,16
0,4,0.14970144704273333,0.05231124488394996,0.09633607915237635,0,8,10
0,5,0.14970144704273333,0.05800854096686615,0.10157433281341188,1,6,14
0,6,0.1723171892341774,0.05099614522269542,0.09578750589217802,1,2,10
0,7,0.1869263075467516,0.059195805931187666,0.10418062393154799,1,4,14
0,8,0.169525075404349,0.06034896753923538,0.10503608122206075,0,4,10
0,9,0.1869263075467516,0.053290053604329056,0.10389495379846946,0,6,12
0,10,0.18527960416124895,0.05529658910159935,0.11236740605063733,0,7,9
0,11,0.18527960416124895,0.043120005473390566,0.107913908861676,2,6,12
0,12,0.1878019992587349,0.05579736288063682,0.1081917025843647,4,4,16
0,13,0.1878019992587349,0.06487841460134282,0.10668896678549575,0,6,12
0,14,0.17003248013484062,0.06055823631131024,0.10420736943927718,0,4,12
0,15,0.17003248013484062,0.06558262708089226,0.10354665071020028,0,8,8
0,16,0.14113037120994548,0.053393532167489245,0.10177334849654952,2,4,16
0,17,0.14279911928095435,0.045439978200042856,0.09682246589658978,2,2,20
0,18,0.14279911928095435,0.05942396654622208,0.09753194512651042,4,6,14
0,19,0.14279911928095435,0.053392936067169286,0.09781687453570012,2,4,16
0,20,0.14279911928095435,0.06883905197684588,0.10460991582070799,2,13,7
0,21,0.16024188236255155,0.07030508821532444,0.10407497672208428,1,6,14
0,22,0.16100273571626034,0.06319611421985917,0.10564703092609802,4,6,12
0,23,0.16100273571626034,0.06474096636215143,0.10312591330988985,1,8,12
0,24,0.1420291654464244,0.06631434684948126,0.10521802613274309,4,10,6
0,25,0.12394003172437974,0.0618141043744022,0.09833599709192872,2,4,18
0,26,0.16201522915705885,0.06785763214963411,0.10151982804916873,2,6,12
0,27,0.16100273571626034,0.058286284592248314,0.10267979702837264,1,7,13
0,28,0.16100273571626034,0.06102372215180906,0.10385434777231474,1,3,15
0,29,0.16100273571626034,0.04909088606628493,0.10336171287051624,1,4,10
0,30,0.16100273571626034,0.0729564039371481,0.1095939306842768,1,2,16
