,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.0719057580500282,1.113148687615448e-05,0.0141672135115701,0,0,0
1,1,0.0836686938680609,2.723947181737696e-06,0.0175196308211184,0,7,35
2,2,0.0836686938680609,6.232449021384381e-16,0.0232200727522679,2,14,30
3,3,0.0836686938680609,1.356957979045803e-05,0.0310028912138392,6,15,25
4,4,0.0836686938680609,2.723947181737696e-06,0.0311086975284223,12,12,32
5,5,0.0836686938680609,2.723947181737696e-06,0.02831565923008,11,9,33
6,6,0.0836686938680609,2.723947181737696e-06,0.0401223919915078,21,14,26
7,7,0.0868701220506938,4.09297286671355e-05,0.0434212098271949,23,18,24
8,8,0.0868701220506938,2.723947181737696e-06,0.0542407469509535,29,22,22
9,9,0.0868701220506938,2.5383490428103392e-05,0.0600598421002489,32,22,22
10,10,0.0868701220506938,0.00020485392158,0.0636930377285214,42,23,19
11,11,0.0868701220506938,0.0008540868816553,0.0666675679466605,35,22,20
12,12,0.0868701220506938,0.0004831813570228,0.0630421793226825,40,16,24
13,13,0.0868701220506938,0.0001802613728105,0.0643388627443441,49,20,22
14,14,0.0868701220506938,0.0004831813570228,0.0641553955132636,57,18,20
15,15,0.0868701220506938,4.09297286671355e-05,0.0634371386956429,53,20,22
16,16,0.1059964597270899,0.0004831813570228,0.0689503520540958,69,28,14
17,17,0.1059964597270899,0.0002640235774947,0.0786171220786848,78,34,8
18,18,0.1059964597270899,0.0008540868816553,0.0816188237609162,84,37,7
19,19,0.1059964597270899,0.0008540868816553,0.0805094827091277,82,28,14
20,20,0.1059964597270899,0.0017472033477151,0.090299733106571,88,22,22
21,21,0.1059964597270899,0.0001222164708359,0.0989500655592161,88,28,12
22,22,0.1059964597270899,0.0254892250675936,0.1036889689907288,90,39,3
23,23,0.1059964597270899,0.0133461252456435,0.0994568628533518,86,38,4
24,24,0.1059964597270899,0.0009036810677518,0.0988586838414267,82,39,5
25,25,0.1059964597270899,0.0064930986452767,0.1015068079918355,86,36,4
26,26,0.1059964597270899,0.0017472033477151,0.101614190168849,88,38,2
27,27,0.1059964597270899,0.0064930986452767,0.1033976487341861,88,38,2
28,28,0.1059964597270899,0.0064930986452767,0.1030231280624729,89,40,4
29,29,0.1059964597270899,0.0064930986452767,0.0999839109376361,84,38,4
30,30,0.1059964597270899,0.0064930986452767,0.0994140579645973,84,34,6
