,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.0648051809537799,6.232449021384381e-16,0.009945701548859,0,0,0
1,1,0.0719057580500282,2.723947181737696e-06,0.019854327088331,0,7,13
2,2,0.0810055313902598,2.723947181737696e-06,0.022167751820549,1,5,13
3,3,0.0810055313902598,0.0001222164708359,0.0240686706762702,1,0,18
4,4,0.0810055313902598,2.723947181737696e-06,0.0254188504862799,0,6,14
5,5,0.0810055313902598,1.113148687615448e-05,0.0217276334791942,1,1,19
6,6,0.0810055313902598,4.09297286671355e-05,0.02743485887133,1,4,14
7,7,0.0810055313902598,0.0001802613728105,0.0352405883615287,4,6,12
8,8,0.0810055313902598,0.0001892480644437,0.0356107495951035,4,4,16
9,9,0.0810055313902598,0.0001675454098696,0.0336781376358437,6,2,16
10,10,0.0943715085858195,0.0016819723059639,0.0544218177988087,15,9,9
11,11,0.0943715085858195,0.0001892480644437,0.0623623240318814,23,14,6
12,12,0.0943715085858195,0.0005291295819806,0.079689640711579,27,20,0
13,13,0.0943715085858195,0.0004831813570228,0.0775596318477897,19,14,2
14,14,0.0943715085858195,0.018267807383872,0.0769390515036084,22,16,4
15,15,0.0943715085858195,0.0027765855702394,0.0780179680634239,21,16,4
16,16,0.0943715085858195,0.0,0.0721966817069737,19,5,13
17,17,0.0943715085858195,0.0,0.0624545969858354,15,4,14
18,18,0.0943715085858195,2.5383490428103392e-05,0.0717981953466246,26,12,8
19,19,0.0943715085858195,0.0,0.0765967543868893,29,10,8
20,20,0.0943715085858195,0.0014302783567341,0.0884661845324677,36,16,2
21,21,0.0943715085858195,0.0356022187391181,0.0923414559167622,34,18,2
22,22,0.0943715085858195,0.0088681974231951,0.0909521086183205,36,18,2
23,23,0.0943715085858195,0.0451008106157445,0.0925314277542947,36,16,0
24,24,0.0943715085858195,5.2901385276787945e-05,0.0924851364418086,39,19,1
25,25,0.0943715085858195,0.0356022187391181,0.0922530774521572,38,18,0
26,26,0.0943715085858195,0.0063407713228663,0.0900184801307499,38,18,2
27,27,0.0943715085858195,0.0013367856709338,0.0925108141275218,39,19,1
28,28,0.0943715085858195,0.0008540868816553,0.0925011601517362,40,18,0
29,29,0.0943715085858195,0.0013367856709338,0.0925472983325864,40,18,0
30,30,0.0943715085858195,0.0495105489656658,0.0934742893934164,40,19,1
31,31,0.0943715085858195,0.0943715085858195,0.0943715085858195,43,20,0
32,32,0.0943715085858195,0.0074841667014525,0.0926678352155378,45,18,0
33,33,0.0943715085858195,0.0943715085858195,0.0943715085858195,43,18,0
34,34,0.0943715085858195,0.0943715085858195,0.0943715085858195,42,20,0
35,35,0.0943715085858195,0.0943715085858195,0.0943715085858195,40,20,0
36,36,0.0943715085858195,0.0516381649796575,0.0935335998876594,40,18,0
37,37,0.0943715085858195,0.0516381649796575,0.0935335998876594,40,18,0
38,38,0.0943715085858195,0.0356022187391181,0.0923414559167622,39,16,0
39,39,0.0943715085858195,0.0516381649796575,0.0935168417136962,40,18,0
40,40,0.0943715085858195,0.0013962749045334,0.0916688381289285,39,18,0
41,41,0.0943715085858195,0.0167812917602109,0.0920122230871573,42,16,0
42,42,0.0943715085858195,0.0943715085858195,0.0943715085858195,39,20,0
43,43,0.0943715085858195,0.0943715085858195,0.0943715085858195,38,20,0
44,44,0.0943715085858195,5.2901385276787945e-05,0.0907714591348203,36,18,0
45,45,0.0943715085858195,0.0943715085858195,0.0943715085858195,38,20,0
46,46,0.0943715085858195,0.012327776060233,0.0927306339353078,38,19,1
47,47,0.0943715085858195,0.0516381649796575,0.0935335998876594,39,20,0
48,48,0.0943715085858195,0.0943715085858195,0.0943715085858195,41,18,0
49,49,0.0943715085858195,0.0943715085858195,0.0943715085858195,39,20,0
50,50,0.0943715085858195,5.2901385276787945e-05,0.0892811837201632,38,16,2
