,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.14662369876197212,0.03664608619746955,0.09064836300537336,0,0,0
0,1,0.1604252477470125,0.05456087077511327,0.0912383364058413,0,8,10
0,2,0.14829533742456336,0.046965774126591656,0.09165468728045847,1,4,16
0,3,0.1222290309014954,0.05223425453103679,0.0940273605116034,1,6,18
0,4,0.1411596865655725,0.04973833764508031,0.09261556336507823,2,8,14
0,5,0.1411596865655725,0.03544493126107087,0.09255025164759269,1,4,16
0,6,0.1735347936923098,0.06294917231661497,0.10371492507568209,3,10,14
0,7,0.1735347936923098,0.046116249867762256,0.10157996656941277,2,2,12
0,8,0.1561770181691573,0.047496168475879404,0.09868591090842907,1,6,14
0,9,0.1561770181691573,0.06435005903372172,0.10409476938846851,1,4,10
0,10,0.13618797459761395,0.05282993519850847,0.10446663038890373,1,13,7
0,11,0.1222290309014954,0.057975606615802984,0.11482980279712944,4,16,4
0,12,0.1222290309014954,0.09778028141930512,0.12107900348239944,5,18,2
0,13,0.14293403558630982,0.06590617602105464,0.11767579817329198,5,17,3
0,14,0.14646456889563803,0.07784908208030772,0.11878041026162156,2,17,5
0,15,0.1222290309014954,0.06467701557828968,0.11333998240825581,3,12,8
0,16,0.13957055140806943,0.07798251025129836,0.11931763514280759,2,16,0
0,17,0.1222290309014954,0.07882850363773107,0.11780321612315378,3,16,4
0,18,0.1222290309014954,0.07057651364684127,0.11730862758995,3,18,2
0,19,0.1222290309014954,0.08171427009976538,0.1204986389297559,4,20,0
0,20,0.1222290309014954,0.08533791610836938,0.12151958638624298,1,20,0
0,21,0.1222290309014954,0.08222818341485254,0.12108990822458936,5,15,1
0,22,0.12866823366789706,0.0911344387998324,0.1208768806532312,4,15,1
0,23,0.1222290309014954,0.08747772141597521,0.11905773315789743,3,18,2
0,24,0.1222290309014954,0.07005610722710887,0.11927248538517106,2,18,2
0,25,0.1222290309014954,0.07005610722710887,0.11815314935901546,0,16,0
0,26,0.13127514385697786,0.08171427009976538,0.1205037269493107,4,18,2
0,27,0.13127514385697786,0.07961966318952785,0.11587648634547205,4,12,6
0,28,0.13127514385697786,0.06776896392520346,0.11714114596483241,2,12,2
0,29,0.1222290309014954,0.06776896392520346,0.11902969155635867,4,18,2
0,30,0.12271454087169038,0.05537227644519625,0.11962873732452003,4,18,2
