,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.17871023341808764,0.0,0.04695997992550905,0,0,0
0,1,0.29510094514762153,9.063200804621742e-16,0.08201785177555926,0,10,6
0,2,0.13052515196072675,0.0,0.07097031430489864,1,4,14
0,3,0.5615896365639194,0.0,0.1024222302204874,0,4,10
0,4,0.26499906304809867,0.0,0.09597159876845275,0,7,13
0,5,0.26499906304809867,0.0,0.10329136291258996,0,12,10
0,6,0.17871023341808764,9.063200804621742e-16,0.1107218503704388,2,12,6
0,7,0.17871023341808764,0.0,0.10949108152859187,3,14,6
0,8,0.29510094514762153,0.0,0.12724720318600388,1,16,4
0,9,0.29510094514762153,9.063200804621742e-16,0.13262493917281082,2,10,6
0,10,0.29510094514762153,0.0,0.12544484420135413,0,6,10
0,11,0.29510094514762153,0.0,0.14092161837630018,1,6,10
0,12,0.29510094514762153,0.0,0.13284787138957313,2,6,14
0,13,0.29510094514762153,0.005476478166194758,0.14525181385113248,2,8,8
0,14,0.29510094514762153,0.0,0.16253542115461733,2,6,12
0,15,0.29510094514762153,0.0,0.16668920653439515,5,8,10
0,16,0.29510094514762153,0.0,0.19507673074627657,5,12,8
0,17,0.29510094514762153,0.0,0.18949533071871907,4,8,12
0,18,0.29510094514762153,0.0,0.20032498860427425,4,12,8
0,19,0.29510094514762153,0.0,0.24262750789441234,9,16,4
0,20,0.29510094514762153,0.0,0.25533781725163307,9,17,3
0,21,0.29510094514762153,0.0,0.24576223067020173,6,18,4
0,22,0.29510094514762153,0.0,0.24209922138885984,13,17,3
0,23,0.29510094514762153,0.0,0.24150566009801339,7,14,6
0,24,0.29510094514762153,0.0,0.23457960935074781,3,11,3
0,25,0.29510094514762153,0.005476478166194758,0.25258426245696036,3,13,3
0,26,0.29510094514762153,0.0,0.23258995813172476,3,14,4
0,27,0.29510094514762153,0.0,0.23045305892995277,1,14,4
0,28,0.29510094514762153,0.0,0.25821326051086524,5,16,4
0,29,0.29510094514762153,0.0,0.2575253891862492,5,17,1
0,30,0.29510094514762153,0.0,0.23967069044693495,1,15,5
