,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.2857419893079585,0.0,0.06471623618420852,0,0,0
0,1,0.2313598919830775,0.0,0.07673990481226099,1,8,14
0,2,0.2313598919830775,0.0,0.08533120514273548,1,2,10
0,3,0.2857419893079585,9.063200804621742e-16,0.09263078382820876,0,8,14
0,4,0.2857419893079585,0.0,0.09117318044650481,1,8,10
0,5,0.29510094514762153,0.0,0.10407524549315388,0,8,10
0,6,0.2313598919830775,0.0,0.139199486472366,2,12,8
0,7,0.2313598919830775,0.0,0.1891256736413272,5,15,5
0,8,0.2313598919830775,0.0,0.19872980893112044,1,12,2
0,9,0.2313598919830775,0.0,0.21935644346063574,2,20,2
0,10,0.2313598919830775,0.005476478166194758,0.22684222370673982,4,21,1
0,11,0.2313598919830775,0.06876466356517148,0.22336271575121988,7,16,0
0,12,0.2313598919830775,0.0,0.20097057647711897,2,16,2
0,13,0.2313598919830775,0.0,0.2125302866224114,4,14,0
0,14,0.2313598919830775,0.015088203508322223,0.22407398973514164,1,20,0
0,15,0.2313598919830775,0.015088203508322223,0.22703445821358237,1,21,1
0,16,0.2313598919830775,0.0,0.22239433696739197,1,20,0
0,17,0.2313598919830775,0.005476478166194758,0.22103805877700392,1,16,0
0,18,0.2313598919830775,0.0,0.2182424648302438,2,20,0
0,19,0.2313598919830775,0.006496985835684618,0.22248899209406783,0,17,1
0,20,0.2313598919830775,0.2313598919830775,0.23135989198307746,2,16,0
0,21,0.2313598919830775,0.005476478166194758,0.21212876432621008,1,16,2
0,22,0.2313598919830775,0.006496985835684618,0.21869239014820238,0,18,2
0,23,0.2313598919830775,0.059778654205204076,0.22467636265916188,1,14,0
0,24,0.2313598919830775,0.0,0.20814662915405419,1,17,1
0,25,0.2313598919830775,0.1427404696873428,0.22962225625178856,2,20,0
0,26,0.2313598919830775,0.005476478166194758,0.22684222370673982,3,17,1
0,27,0.2313598919830775,0.04542354549283562,0.2245259395338981,3,18,0
0,28,0.2313598919830775,0.0,0.2160180535000231,4,14,2
0,29,0.2313598919830775,0.005476478166194758,0.21747632139248252,0,16,0
0,30,0.2313598919830775,0.0,0.22361102410305916,2,22,0
