,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.01327925671712508,0.0043522571723412385,0.003095911951658697,0.0,0.0,0.0
1,1,0.012668279633856024,0.01032851978172001,0.0028995920225690615,0.5477225575051662,1.7888543819998317,1.0954451150103326
2,2,0.020253726475607112,0.006900961522979988,0.0037422480059864376,0.4472135954999579,2.4494897427831783,3.0331501776206204
3,3,0.024537342233518528,0.007323679970805865,0.0037682562658511855,1.51657508881031,3.286335345030997,4.0
4,4,0.012101953176184795,0.007550112961277387,0.002908263186768895,0.4472135954999579,1.7888543819998317,2.792848008753788
5,5,0.023172426145619297,0.00992881652939509,0.0043543636914696,1.0,2.6076809620810595,3.7416573867739413
6,6,0.03805512927907581,0.008904751516710375,0.004715267596090856,1.6431676725154984,0.4472135954999579,0.8944271909999161
7,7,0.03841853215603189,0.015987874319966427,0.006953039627310004,1.140175425099138,1.3416407864998738,2.0493901531919194
8,8,0.03920207331682855,0.008606114190944314,0.006247698801388588,0.8366600265340756,2.6076809620810595,3.492849839314596
9,9,0.03942868694085501,0.007777778192030811,0.009085303620856652,0.7071067811865476,2.9664793948382653,4.219004621945797
10,10,0.030435047625619924,0.011978401623220855,0.008397615786007246,0.5477225575051661,2.8809720581775866,2.701851217221259
11,11,0.042681059950272375,0.008609832540944122,0.008515218576017886,2.4899799195977463,2.1908902300206643,4.266145801540309
12,12,0.017782067896537836,0.007246000666456824,0.007602274903258436,2.6832815729997477,4.33589667773576,2.6076809620810595
13,13,0.04518204599117013,0.015686905162404622,0.010745115193557777,1.140175425099138,3.7682887362833544,3.8987177379235853
14,14,0.030691675125352272,0.00994529468322117,0.009049768234641358,2.073644135332772,3.5355339059327378,4.636809247747852
15,15,0.02430898379522286,0.018216883821577004,0.010497520948749646,2.1908902300206643,5.89915248150105,5.761944116355173
16,16,0.021392320325206007,0.014713155456992689,0.012014915473111119,1.4832396974191326,3.24037034920393,3.646916505762094
17,17,0.039911325159243914,0.020046772040064016,0.01274307917672397,0.7071067811865476,3.9749213828703582,4.979959839195493
18,18,0.032743010821882745,0.00687793658920798,0.015532530333822115,1.0954451150103321,2.23606797749979,2.4899799195977463
19,19,0.03388780546032011,0.011981062567696208,0.01787063916966828,3.03315017762062,3.03315017762062,1.788854381999832
20,20,0.034022132186347254,0.006093435343467029,0.014508684901199928,2.9154759474226504,2.6076809620810595,3.03315017762062
21,21,0.04048109210211667,0.013193385227464419,0.016543589749198135,0.7071067811865476,5.291502622129181,4.147288270665544
22,22,0.042020181724084206,0.014629320974594665,0.016714527597824425,2.3874672772626644,4.449719092257398,5.0990195135927845
23,23,0.03891190622164272,0.011843834224313354,0.01933353366259328,3.5355339059327378,4.33589667773576,3.3466401061363023
24,24,0.023111847843570555,0.015857937560011227,0.019986577177148527,1.5811388300841898,2.8809720581775866,5.504543577809154
25,25,0.024709632657223722,0.009696738449997978,0.021345014178576083,4.8270073544588685,3.1304951684997055,3.1622776601683795
26,26,0.0212133903653071,0.009507495397610083,0.01893127238335553,1.9235384061671346,3.286335345030997,4.69041575982343
27,27,0.030073525128020813,0.009938758500878891,0.024850897058113292,1.3416407864998738,5.761944116355173,5.830951894845301
28,28,0.04593263883181714,0.014197045201481665,0.021635044931700733,2.073644135332772,4.33589667773576,4.09878030638384
29,29,0.03363644017249495,0.015394694778195946,0.018875715710114677,3.361547262794322,5.89915248150105,5.176871642217914
30,30,0.03421702996303901,0.010357680967044477,0.018306522170590145,4.54972526643093,5.310367218940701,5.9833101206606365
