,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.05971639587297459,2.723947181737696e-06,0.011688778762353611,0,0,0
0,1,0.06148176675330051,0.0009036810677518624,0.022804051521422834,1,6,12
0,2,0.0883646086109492,7.256214972115208e-05,0.028181548830940352,4,4,12
0,3,0.0883646086109492,5.2901385276787945e-05,0.03479775916713494,9,4,12
0,4,0.14152234824124107,2.380949872312688e-05,0.044691066286502504,6,4,10
0,5,0.14152234824124107,3.2536703896502556e-05,0.05172139689895162,10,10,6
0,6,0.14152234824124107,4.09297286671355e-05,0.06684680810681234,14,8,6
0,7,0.14152234824124107,0.00018924806444375398,0.07334029963839983,24,10,4
0,8,0.14152234824124107,0.00018924806444375398,0.07505757011440566,19,10,2
0,9,0.14152234824124107,0.00018924806444375398,0.07567720424896614,22,8,6
0,10,0.14152234824124107,0.004255218651852579,0.08353066723713194,19,14,4
0,11,0.14152234824124107,0.00031796836904549107,0.08362134433659407,21,10,2
0,12,0.14152234824124107,0.00018924806444375398,0.08101847921565603,12,12,4
0,13,0.14152234824124107,0.00018924806444375398,0.06462810502119191,7,1,9
0,14,0.14152234824124107,5.514778287443675e-06,0.06580700914553621,8,2,10
0,15,0.14152234824124107,0.00018924806444375398,0.0651500160928012,16,4,10
0,16,0.14152234824124107,0.00018924806444375398,0.06435611148152544,11,2,12
0,17,0.14152234824124107,5.514778287443675e-06,0.06746007990180697,16,3,13
0,18,0.14152234824124107,5.514778287443675e-06,0.07480143032397632,19,6,14
0,19,0.14152234824124107,1.356957979045803e-05,0.08436852057949058,23,8,6
0,20,0.14152234824124107,4.09297286671355e-05,0.0988350050113681,25,8,6
0,21,0.14152234824124107,1.356957979045803e-05,0.10880466920610792,28,14,6
0,22,0.14152234824124107,1.356957979045803e-05,0.10974730421445793,27,8,2
0,23,0.14152234824124107,1.356957979045803e-05,0.10917424980146526,30,12,4
0,24,0.14152234824124107,1.356957979045803e-05,0.1223367485035828,31,14,2
0,25,0.14152234824124107,1.356957979045803e-05,0.10765839941253408,27,10,4
0,26,0.14152234824124107,1.356957979045803e-05,0.11715207020151693,32,10,4
0,27,0.14152234824124107,1.356957979045803e-05,0.10502614763036351,32,10,2
0,28,0.14152234824124107,1.356957979045803e-05,0.10812872783623324,31,9,5
0,29,0.14152234824124107,0.00048318135702285925,0.10556613361621994,29,8,4
0,30,0.14152234824124107,1.356957979045803e-05,0.1105036813434082,31,12,6
