,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.0529803956311978,0.0,0.0103370801909663,0,0,0
1,1,0.0529803956311978,4.09297286671355e-05,0.0174793054089896,0,6,12
2,2,0.0853442742357063,4.290012929824804e-05,0.0283329336798168,5,4,14
3,3,0.0853442742357063,6.232449021384381e-16,0.0361803810962751,10,6,12
4,4,0.0853442742357063,0.0003327060181942,0.0461418421040868,15,2,16
5,5,0.0853442742357063,2.723947181737696e-06,0.0505099986186618,17,2,14
6,6,0.0853442742357063,2.723947181737696e-06,0.0464768879555632,15,5,15
7,7,0.0853442742357063,1.113148687615448e-05,0.0579491338402845,24,8,10
8,8,0.0853442742357063,0.00020485392158,0.0662996409715191,31,12,6
9,9,0.0853442742357063,0.0167812917602109,0.0798790283030815,42,16,2
10,10,0.0853442742357063,0.0167812917602109,0.0814058779421457,43,18,0
11,11,0.0853442742357063,0.0156594370029637,0.0839779048782016,46,20,0
12,12,0.0853442742357063,0.0853442742357063,0.0853442742357063,44,18,0
13,13,0.0853442742357063,0.0004831813570228,0.0814570897076647,42,17,1
14,14,0.0853442742357063,0.0853442742357063,0.0853442742357063,44,18,0
15,15,0.0853442742357063,0.0853442742357063,0.0853442742357063,43,18,0
16,16,0.0853442742357063,0.0002604566389986,0.0804739958290575,39,16,2
17,17,0.0853442742357063,0.0853442742357063,0.0853442742357063,41,18,0
18,18,0.0853442742357063,0.0853442742357063,0.0853442742357063,41,20,0
19,19,0.0853442742357063,0.0293445223427214,0.0842462398848635,40,18,0
20,20,0.0853442742357063,0.0004831813570228,0.081949830520559,37,18,2
21,21,0.0853442742357063,0.0100911249191072,0.0827192162115146,40,18,2
22,22,0.0853442742357063,0.0167812917602109,0.0840257553419468,43,20,0
23,23,0.0853442742357063,0.0167812917602109,0.0827682858938184,42,18,0
24,24,0.0853442742357063,0.0853442742357063,0.0853442742357063,43,18,0
25,25,0.0853442742357063,0.0002604566389986,0.0797262618811017,39,18,2
26,26,0.0853442742357063,0.0100911249191072,0.083868722288322,46,18,0
27,27,0.0853442742357063,0.0004831813570228,0.0825907107952973,44,18,2
28,28,0.0853442742357063,0.0004831813570228,0.0820254697249812,44,18,0
29,29,0.0853442742357063,0.0853442742357063,0.0853442742357063,46,18,0
30,30,0.0853442742357063,0.0004831813570228,0.0809045330791128,41,17,1
31,31,0.0853442742357063,0.0004036737394457,0.0836787722651914,44,20,0
32,32,0.0853442742357063,0.0004831813570228,0.0809915868272813,43,18,0
33,33,0.0853442742357063,0.0004831813570228,0.0823359590326832,43,19,1
34,34,0.0853442742357063,0.0004036737394457,0.0792625032164964,41,16,2
35,35,0.0853442742357063,0.0004831813570228,0.0813407939570912,41,18,0
36,36,0.0853442742357063,0.0167812917602109,0.0839730145861964,39,17,1
37,37,0.0853442742357063,0.0167812917602109,0.0832416828575474,42,19,1
38,38,0.0853442742357063,0.0121487565223774,0.0831069803252276,41,18,0
39,39,0.0853442742357063,0.0167812917602109,0.0832416828575474,44,16,0
40,40,0.0853442742357063,0.0121487565223774,0.0826181492320751,44,14,0
41,41,0.0853442742357063,0.0853442742357063,0.0853442742357063,44,18,0
42,42,0.0853442742357063,0.0004831813570228,0.0826354118362512,46,20,0
43,43,0.0853442742357063,0.0121487565223774,0.0825091042319298,45,18,0
44,44,0.0853442742357063,0.0853442742357063,0.0853442742357063,44,18,0
45,45,0.0853442742357063,0.0103014491643161,0.0838728462931301,44,18,0
46,46,0.0853442742357063,0.0004831813570228,0.0791146605167825,41,16,2
47,47,0.0853442742357063,0.0167812917602109,0.0839999020303045,46,18,0
48,48,0.0853442742357063,0.0167812917602109,0.0829844992920591,45,18,2
49,49,0.0853442742357063,0.0167812917602109,0.0839999020303045,46,20,0
50,50,0.0853442742357063,0.0004831813570228,0.0822757927286227,44,18,2
