,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.051386309132453206,1.356957979045803e-05,0.013452291029420693,0,0,0
0,1,0.051386309132453206,0.0001675454098696106,0.01627727521212036,0,2,14
0,2,0.051386309132453206,6.232449021384381e-16,0.02055423088210177,2,2,14
0,3,0.1102359895364377,0.00021625346711387603,0.027838998012056377,2,6,10
0,4,0.1102359895364377,2.723947181737696e-06,0.028380099451718436,3,4,16
0,5,0.1102359895364377,1.356957979045803e-05,0.028196507948511328,3,5,9
0,6,0.1102359895364377,1.356957979045803e-05,0.04222947468302282,9,2,8
0,7,0.1102359895364377,0.0002188766282482655,0.04283020789173432,8,0,14
0,8,0.1102359895364377,5.2901385276787945e-05,0.04748430759312321,6,0,10
0,9,0.1102359895364377,6.232449021384381e-16,0.05538807010755705,11,6,12
0,10,0.1102359895364377,0.006366127746842944,0.07521694626569218,15,3,5
0,11,0.1102359895364377,0.0012940641521512217,0.08230717447645924,21,8,6
0,12,0.1102359895364377,3.803410188467457e-05,0.08655747379921552,26,8,8
0,13,0.1102359895364377,0.00048318135702285925,0.10212612728887115,32,13,3
0,14,0.1102359895364377,0.00048318135702285925,0.10019760331488783,29,12,2
0,15,0.1102359895364377,0.00048318135702285925,0.09514464777970229,27,14,2
0,16,0.1102359895364377,0.00048318135702285925,0.10033398024898414,29,10,2
0,17,0.1102359895364377,0.0022479026828469756,0.099220868915997,27,8,2
0,18,0.1102359895364377,0.00048318135702285925,0.09847284713939558,23,10,2
0,19,0.1102359895364377,0.001668923246851492,0.09632213276675826,25,10,0
0,20,0.1102359895364377,0.0012940641521512217,0.09567036430109432,22,12,2
0,21,0.1102359895364377,3.803410188467457e-05,0.09743637059184664,28,10,4
0,22,0.1102359895364377,0.00026402357749471877,0.08971171095091318,22,8,6
0,23,0.1102359895364377,0.00048318135702285925,0.09683811167082888,26,8,4
0,24,0.1102359895364377,0.00031796836904549107,0.09310594788491271,25,7,7
0,25,0.1102359895364377,0.00048318135702285925,0.09611600085858414,21,12,6
0,26,0.1102359895364377,0.0012940641521512217,0.08688773756280324,23,8,6
0,27,0.1102359895364377,0.00048318135702285925,0.08745924436273594,21,10,4
0,28,0.1102359895364377,0.0012940641521512217,0.09326725960268739,29,10,4
0,29,0.1102359895364377,0.006381193617308307,0.09497598621945581,28,10,4
0,30,0.1102359895364377,0.00048318135702285925,0.09223949783885638,29,10,6
