,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.0459402569555714,2.723947181737696e-06,0.0078422485112415,0,0,0
1,1,0.0648051809537799,7.149402643472982e-05,0.016008362522748,0,4,14
2,2,0.0648051809537799,0.0,0.0183023068398803,1,2,18
3,3,0.0717787043962818,3.803410188467457e-05,0.0249762903266228,3,8,10
4,4,0.0717787043962818,2.723947181737696e-06,0.0286992973126637,1,5,15
5,5,0.0717787043962818,4.09297286671355e-05,0.0347651195952971,4,8,12
6,6,0.0810055313902598,9.599463642517375e-05,0.0341132153786184,3,2,16
7,7,0.0810055313902598,0.0,0.0357517969881457,6,4,16
8,8,0.10544218399606,4.290012929824804e-05,0.0376954293221761,7,6,14
9,9,0.10544218399606,2.723947181737696e-06,0.0544461493193001,12,10,10
10,10,0.10544218399606,2.723947181737696e-06,0.0515803845240137,8,11,9
11,11,0.1132959140269406,4.09297286671355e-05,0.0512633859879375,9,4,16
12,12,0.1132959140269406,2.5383490428103392e-05,0.0519363705381401,8,4,14
13,13,0.1132959140269406,1.356957979045803e-05,0.0659566008587171,14,12,8
14,14,0.1132959140269406,0.0006313977639976,0.0731326929627751,18,8,12
15,15,0.1132959140269406,0.00020485392158,0.0603383124629658,12,8,12
16,16,0.1132959140269406,1.356957979045803e-05,0.0695216481741754,21,6,12
17,17,0.1132959140269406,0.00020485392158,0.0744978485273955,28,6,12
18,18,0.1132959140269406,0.0005874204597814,0.0955034221226157,43,14,4
19,19,0.1132959140269406,0.0158285247423024,0.1065884765216941,47,10,6
20,20,0.1132959140269406,0.0020370879755711,0.1089584425272603,45,12,8
21,21,0.1132959140269406,0.10544218399606,0.1129817648257054,48,18,0
22,22,0.1132959140269406,0.0138948351486316,0.1076819961437765,48,16,0
23,23,0.1132959140269406,0.0020370879755711,0.1055244310393915,45,18,2
24,24,0.1132959140269406,0.0167812917602109,0.1095472271970941,47,18,0
25,25,0.1132959140269406,0.1132959140269406,0.1132959140269406,49,20,0
26,26,0.1132959140269406,0.1132959140269406,0.1132959140269406,49,18,0
27,27,0.1132959140269406,0.0012257413613536,0.1110984596609487,49,18,0
28,28,0.1132959140269406,0.0451008106157445,0.111958755136525,49,18,0
29,29,0.1132959140269406,4.09297286671355e-05,0.1092362444720807,47,18,0
30,30,0.1132959140269406,2.5383490428103392e-05,0.1049484732858231,46,16,2
31,31,0.1132959140269406,0.1132959140269406,0.1132959140269406,49,18,0
32,32,0.1132959140269406,0.0081745556076331,0.1097167840575818,47,19,1
33,33,0.1132959140269406,1.356957979045803e-05,0.1089278399696114,46,18,2
34,34,0.1132959140269406,0.10544218399606,0.1131419193204527,48,18,0
35,35,0.1132959140269406,4.09297286671355e-05,0.1110752280603078,48,18,0
36,36,0.1132959140269406,0.0020370879755711,0.1093985320595657,46,19,1
37,37,0.1132959140269406,1.356957979045803e-05,0.1087648565272673,45,18,0
38,38,0.1132959140269406,1.356957979045803e-05,0.1057515594758203,43,16,2
39,39,0.1132959140269406,0.0963769511418952,0.1129641696566456,47,18,0
40,40,0.1132959140269406,0.0067656223970235,0.1082269412827612,45,18,0
41,41,0.1132959140269406,0.1132959140269406,0.1132959140269406,47,20,0
42,42,0.1132959140269406,1.356957979045803e-05,0.1067171452307948,44,16,2
43,43,0.1132959140269406,0.0138948351486316,0.1080349658829386,46,18,0
44,44,0.1132959140269406,0.0020370879755711,0.1101299705289588,46,18,2
45,45,0.1132959140269406,0.0081745556076331,0.1091768879897872,47,19,1
46,46,0.1132959140269406,4.09297286671355e-05,0.1110752280603078,48,16,0
47,47,0.1132959140269406,0.0020370879755711,0.107107504724878,47,18,0
48,48,0.1132959140269406,0.0195077510273624,0.1097921583233281,47,16,0
49,49,0.1132959140269406,0.0083469445514271,0.1099009322056326,47,19,1
50,50,0.1132959140269406,0.1132959140269406,0.1132959140269406,48,20,0
