,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.15512199278936986,0.0553261200213167,0.0881564836674575,0,0,0
0,1,0.14960796968257137,0.04192687425340517,0.09405195099512874,0,6,12
0,2,0.17580073120688502,0.06252221241201412,0.09687554244802743,0,12,6
0,3,0.14960796968257137,0.06132447534730606,0.09782187023327117,0,6,12
0,4,0.15152135838713016,0.06574851631874157,0.1038450676699812,1,4,14
0,5,0.17580073120688502,0.06390467575509028,0.1065941677932017,0,8,12
0,6,0.17580073120688502,0.05810020714699746,0.11013237239197951,1,6,12
0,7,0.17580073120688502,0.08541229031226016,0.11567834878001448,0,6,12
0,8,0.17580073120688502,0.05600995646123921,0.1123121073758877,2,8,10
0,9,0.18431552237272722,0.06077809621499046,0.11970306694429103,1,6,8
0,10,0.18431552237272722,0.07111433821522094,0.11591830420532924,0,6,16
0,11,0.1631604470876531,0.061387215554182625,0.11760923010102663,0,4,14
0,12,0.17368742791137246,0.06417508651486864,0.12016813723853,7,8,10
0,13,0.17368742791137246,0.08075463709689008,0.12293599898303206,3,8,12
0,14,0.17580073120688502,0.08177810362593821,0.12432372187189547,5,5,13
0,15,0.17580073120688502,0.08942369732820524,0.13080065373481706,5,6,8
0,16,0.17580073120688502,0.08775688482976877,0.13479411152346035,1,7,7
0,17,0.17580073120688502,0.08592402901734299,0.13958985894713163,2,8,12
0,18,0.17580073120688502,0.07428147655463478,0.13996561158692034,2,8,12
0,19,0.17580073120688502,0.06648257701202497,0.1450869936645919,3,6,10
0,20,0.17580073120688502,0.06075556475314016,0.13886133178118093,2,8,8
0,21,0.17580073120688502,0.08069406908184536,0.14941810586060572,6,12,8
0,22,0.17580073120688502,0.0717286443009836,0.152802031877246,7,10,8
0,23,0.17580073120688502,0.08069406908184536,0.15878559709457268,9,12,6
0,24,0.17580073120688502,0.08848048065675763,0.16148634932528966,6,9,5
0,25,0.17580073120688502,0.0739051532729509,0.16510951696939957,12,14,4
0,26,0.17580073120688502,0.06401848546159832,0.15985302663119158,8,12,6
0,27,0.17580073120688502,0.06030041641226228,0.17145800389836705,3,16,0
0,28,0.17580073120688502,0.07831752529899103,0.16899188437961724,6,16,2
0,29,0.17580073120688502,0.06487906124086769,0.16348077104907952,3,16,2
0,30,0.17580073120688502,0.08474184874203856,0.156972187038211,0,8,6
