,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.0698622197230848,1.356957979045803e-05,0.0104474372447399,0,0,0
1,1,0.0836686938680609,9.599463642517375e-05,0.0215035604945499,0,10,6
2,2,0.0836686938680609,0.0,0.0291124987258891,5,6,14
3,3,0.0836686938680609,4.09297286671355e-05,0.0357225038498399,8,4,16
4,4,0.0836686938680609,3.253670389650256e-05,0.0380217831808264,13,6,12
5,5,0.0836686938680609,3.253670389650256e-05,0.0395626441086147,13,2,16
6,6,0.0836686938680609,7.256214972115208e-05,0.0531118878388194,21,8,10
7,7,0.0836686938680609,0.0017897401433005,0.0646827057283106,24,12,6
8,8,0.0836686938680609,0.0068275680304968,0.0796751622071929,32,18,2
9,9,0.0836686938680609,0.0836686938680609,0.0836686938680609,36,20,0
10,10,0.0836686938680609,0.0003965013956841,0.0820032500186134,38,19,1
11,11,0.0836686938680609,0.0836686938680609,0.0836686938680609,40,16,0
12,12,0.0836686938680609,0.0167812917602109,0.0823309458259039,36,17,1
13,13,0.0836686938680609,0.0176062869852469,0.0823474457304046,37,16,0
14,14,0.0836686938680609,0.0003965013956841,0.0793277539342994,33,14,2
15,15,0.0836686938680609,0.0334042290480283,0.0826634045716603,36,19,1
16,16,0.0836686938680609,0.0836686938680609,0.0836686938680609,37,18,0
17,17,0.0836686938680609,0.0836686938680609,0.0836686938680609,38,20,0
18,18,0.0836686938680609,0.0836686938680609,0.0836686938680609,39,18,0
19,19,0.0836686938680609,0.0003965013956841,0.0820032500186134,37,18,0
20,20,0.0836686938680609,0.0836686938680609,0.0836686938680609,40,20,0
21,21,0.0836686938680609,0.0167812917602109,0.0823309458259039,38,19,1
22,22,0.0836686938680609,0.0836686938680609,0.0836686938680609,38,18,0
23,23,0.0836686938680609,0.0176062869852469,0.0823733525566332,36,18,0
24,24,0.0836686938680609,0.0836686938680609,0.0836686938680609,39,16,0
25,25,0.0836686938680609,0.0836686938680609,0.0836686938680609,39,20,0
26,26,0.0836686938680609,0.0176062869852469,0.0823733525566332,40,20,0
27,27,0.0836686938680609,0.0004462945456119,0.0820042458816119,38,18,0
28,28,0.0836686938680609,0.0003965013956841,0.0820359057803673,39,18,0
29,29,0.0836686938680609,0.0836686938680609,0.0836686938680609,37,18,0
30,30,0.0836686938680609,0.0836686938680609,0.0836686938680609,38,20,0
