,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.05921276605688419,3.2536703896502556e-05,0.011294319273845294,0,0,0
0,1,0.05225397770097887,1.356957979045803e-05,0.013503194304523524,0,7,9
0,2,0.06327707933041155,6.232449021384381e-16,0.019450397223852067,0,8,10
0,3,0.06480518095377996,1.356957979045803e-05,0.019548512958986578,3,4,16
0,4,0.07151767759499544,0.00018026137281056603,0.023555445167566875,0,9,7
0,5,0.05225397770097887,4.09297286671355e-05,0.023073276184719656,1,8,14
0,6,0.08687012205069386,4.09297286671355e-05,0.023480525516174904,1,6,14
0,7,0.08687012205069386,0.00020485392158005666,0.027107515657528156,2,10,10
0,8,0.08687012205069386,4.09297286671355e-05,0.026045362929051942,0,6,14
0,9,0.1102359895364377,0.000260456638998673,0.029856465491512024,3,6,16
0,10,0.08687012205069386,0.00020485392158005666,0.03464292008500161,2,8,12
0,11,0.08687012205069386,4.09297286671355e-05,0.03340107244289559,1,4,14
0,12,0.08687012205069386,0.0005291295819806549,0.04090488742211738,2,6,18
0,13,0.08687012205069386,2.5383490428103392e-05,0.049377066845429515,8,10,10
0,14,0.08687012205069386,0.00031796836904549107,0.04531757673780829,4,6,14
0,15,0.08687012205069386,0.00018744445845371883,0.04967456160261211,5,8,10
0,16,0.08687012205069386,0.003232970128446159,0.05961471899967494,7,10,8
0,17,0.08687012205069386,0.0022721764928584818,0.06790419687058788,7,10,6
0,18,0.08687012205069386,0.0065331875538131795,0.07019196404888958,10,14,6
0,19,0.08687012205069386,0.016781291760210985,0.07335438958546167,12,16,4
0,20,0.08687012205069386,0.011684747943945186,0.07687057593481825,12,21,3
0,21,0.08687012205069386,0.0065331875538131795,0.07427030205676394,11,18,2
0,22,0.08687012205069386,0.0065331875538131795,0.07722920129789132,9,16,2
0,23,0.08687012205069386,0.00048318135702285925,0.07156211745792787,10,14,6
0,24,0.08687012205069386,0.0065331875538131795,0.07503305584344236,9,16,4
0,25,0.08687012205069386,0.003232970128446159,0.07561684077394203,10,16,4
0,26,0.08687012205069386,0.00048318135702285925,0.06578121315765308,8,12,4
0,27,0.08687012205069386,0.01247653478471425,0.07351161899695362,13,14,4
0,28,0.08687012205069386,0.00820811544763952,0.07737949335751293,10,20,2
0,29,0.08687012205069386,0.0065331875538131795,0.06903536804565535,10,14,6
0,30,0.08687012205069386,0.0065331875538131795,0.07263806211340496,8,18,4
