,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
57,57,0.141522348241241,0.0063661277468429,0.1317039884418357,40,14,2
58,58,0.141522348241241,0.0003327060181942,0.1311283877935891,39,18,2
59,59,0.141522348241241,0.1238013803691703,0.1411748782829651,43,18,0
60,60,0.141522348241241,0.0002162534671138,0.1311388902808154,39,16,2
61,61,0.141522348241241,7.256214972115208e-05,0.1286990595354399,39,16,2
62,62,0.141522348241241,0.0129566478945071,0.1383065122394592,41,18,0
63,63,0.141522348241241,0.0063661277468429,0.1366151975943131,41,18,2
64,64,0.141522348241241,0.0257882597421915,0.1392076664712601,43,16,0
65,65,0.141522348241241,0.0002162534671138,0.1311199745714081,40,17,3
66,66,0.141522348241241,4.290012929824804e-05,0.1277923156590318,39,16,4
67,67,0.141522348241241,0.0009689839992642,0.1387663999227709,43,16,0
68,68,0.141522348241241,0.0001300266442531,0.1309762838775338,40,16,2
69,69,0.141522348241241,0.0010581155731378,0.1338239978370516,42,18,2
70,70,0.141522348241241,0.0002162534671138,0.1316946624660101,40,18,2
71,71,0.141522348241241,4.290012929824804e-05,0.1269655673656186,37,17,3
72,72,0.141522348241241,0.0010581155731378,0.133805912940951,38,17,1
73,73,0.141522348241241,0.0001300266442531,0.138749949778555,43,18,0
74,74,0.141522348241241,2.380949872312688e-05,0.1360170342514688,40,18,2
75,75,0.141522348241241,0.0063661277468429,0.1366151975943131,39,18,0
76,76,0.141522348241241,0.0003327060181942,0.1305208010239024,35,16,2
77,77,0.141522348241241,0.0116847479439451,0.1362246396279057,39,18,2
78,78,0.141522348241241,0.0245269307900799,0.1388280205347764,41,16,0
79,79,0.141522348241241,0.0063661277468429,0.1384648044739117,40,18,0
80,80,0.141522348241241,0.0002162534671138,0.1310403510381506,38,16,2
81,81,0.141522348241241,0.00020485392158,0.1359954686616011,42,16,0
82,82,0.141522348241241,0.0129566478945071,0.139001452156011,44,16,0
83,83,0.141522348241241,0.0063661277468429,0.1268008963004571,42,16,4
84,84,0.141522348241241,4.290012929824804e-05,0.1338769059657304,42,18,0
85,85,0.141522348241241,0.0063661277468429,0.1340612942639705,42,18,2
86,86,0.141522348241241,0.0063661277468429,0.1388192238313531,43,16,0
87,87,0.141522348241241,0.0063661277468429,0.1311421998536658,41,16,2
88,88,0.141522348241241,4.290012929824804e-05,0.1367003736071854,44,16,2
89,89,0.141522348241241,0.0063661277468429,0.1366151975943131,42,16,2
90,90,0.141522348241241,0.141522348241241,0.1415223482412411,45,18,0
91,91,0.141522348241241,0.0063661277468429,0.1317358281423512,40,16,2
92,92,0.141522348241241,2.380949872312688e-05,0.130974793982089,41,16,2
93,93,0.141522348241241,0.0009689839992642,0.132859632470555,41,16,2
94,94,0.141522348241241,0.0011898819347747,0.1354256693678096,41,17,1
95,95,0.141522348241241,0.015362042523009,0.1390486167565698,42,20,0
96,96,0.141522348241241,0.0063661277468429,0.1335854350219498,38,16,2
97,97,0.141522348241241,0.0063661277468429,0.1367114162344489,41,17,1
98,98,0.141522348241241,0.0063661277468429,0.1336089226895885,38,16,2
99,99,0.141522348241241,0.0089295708770844,0.1366284620683917,41,17,1
100,100,0.141522348241241,0.141522348241241,0.1415223482412411,43,20,0
