,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.1222290309014954,0.04164758911769107,0.08608045039741735,0,0,0
0,1,0.17052429804891725,0.04471220347375042,0.08932260304862297,0,4,14
0,2,0.19201387627704802,0.047909758282050754,0.09748411932676693,0,10,10
0,3,0.16380666115167247,0.05078950532339142,0.0999351017567976,0,12,10
0,4,0.1260119391945067,0.06109973785818137,0.09571373790779476,0,6,12
0,5,0.19363620749967594,0.047518839370563344,0.10195685640109621,0,8,12
0,6,0.13481551864201913,0.05899073790382182,0.10424747117292914,1,4,12
0,7,0.13494890591335015,0.0660102080964418,0.1103750325815468,6,10,8
0,8,0.1481995003892634,0.06163795618577992,0.10587610346457246,4,10,8
0,9,0.13481551864201913,0.05793228675420736,0.1116394100081569,5,4,14
0,10,0.14662369876197212,0.07021339670900001,0.1148934499266705,5,6,12
0,11,0.19796292385243963,0.05719669245272475,0.1153584889177824,2,12,8
0,12,0.19796292385243963,0.05955656097153289,0.11479764858367382,2,6,10
0,13,0.1441811442739698,0.061101661385820634,0.11578082023604305,2,6,10
0,14,0.1441811442739698,0.077480425904378,0.11448350206936189,2,8,8
0,15,0.1441811442739698,0.06690162046957364,0.11807423773706922,2,11,11
0,16,0.17580073120688502,0.06575940512139336,0.1184222808923448,6,7,15
0,17,0.17580073120688502,0.06996030665955892,0.11433238059421527,1,4,16
0,18,0.1441811442739698,0.061280331923936705,0.11218819993537284,3,2,16
0,19,0.13822898659399332,0.06186440429236866,0.1141119819286659,2,8,12
0,20,0.13601350709700877,0.06252432561409406,0.11784759872415711,3,4,12
0,21,0.14238522604806159,0.06252432561409406,0.12399821217563495,2,8,8
0,22,0.14238522604806159,0.07135849340023921,0.12103792404618341,5,5,13
0,23,0.14238522604806159,0.08210200466413853,0.12271714937101344,1,11,7
0,24,0.1374369882212542,0.06430143671045532,0.11811889564929565,1,8,12
0,25,0.13720828466312393,0.07606428888778262,0.11754255510460374,6,7,15
0,26,0.14643493461500665,0.07255144031000288,0.12147570458610875,4,7,15
0,27,0.13720828466312393,0.07104679009197126,0.12244232879467205,4,10,12
0,28,0.13720828466312393,0.055154207728340794,0.11990597591765124,2,6,6
0,29,0.15786188466909154,0.06785162395471689,0.12263667152366947,1,6,10
0,30,0.20267012730027265,0.0786543490032534,0.1202620792151335,1,4,10
