,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.0585572741278719,5.514778287443675e-06,0.0114406936358678,0,0,0
1,1,0.0592127660568841,9.599463642517375e-05,0.0227657918772102,5,7,11
2,2,0.0592127660568841,3.253670389650256e-05,0.0225858036006474,7,4,16
3,3,0.1102359895364377,9.599463642517375e-05,0.0267553915414653,6,4,16
4,4,0.1102359895364377,2.723947181737696e-06,0.0318335743831638,8,6,14
5,5,0.1102359895364377,2.723947181737696e-06,0.0353115885502088,6,4,14
6,6,0.1102359895364377,1.356957979045803e-05,0.0423821586702895,4,2,18
7,7,0.1102359895364377,2.380949872312688e-05,0.0490239612479743,5,8,10
8,8,0.1102359895364377,7.256214972115208e-05,0.0609967350471162,14,10,8
9,9,0.1102359895364377,2.380949872312688e-05,0.0699430908530126,10,10,8
10,10,0.1102359895364377,0.0008943050386603,0.0826811315708383,18,10,8
11,11,0.1244859141956584,0.0074841667014525,0.1044792014149434,29,16,2
12,12,0.1244859141956584,0.0004036737394457,0.099490248838695,32,17,3
13,13,0.1244859141956584,0.0008943050386603,0.0990908978506984,28,12,6
14,14,0.1291582332626391,0.0,0.1011732138278888,22,14,4
15,15,0.1291582332626391,0.0011898819347747,0.1097390979779404,31,12,6
16,16,0.1291582332626391,1.2040300767436537e-05,0.1052200348590199,30,8,10
17,17,0.1291582332626391,0.0010581155731378,0.1173335068711443,36,14,4
18,18,0.1291582332626391,0.0024356982539851,0.1152807775387406,35,8,12
19,19,0.1291582332626391,0.0011898819347747,0.0999602746800948,26,12,8
20,20,0.1291582332626391,0.0001802613728105,0.0925598481465075,30,12,8
21,21,0.1291582332626391,1.2040300767436537e-05,0.1146102355431514,36,16,2
22,22,0.1291582332626391,0.1291582332626391,0.1291582332626391,43,18,0
23,23,0.1291582332626391,3.253670389650256e-05,0.1266263568595265,42,18,0
24,24,0.1291582332626391,0.0601995366688085,0.1278061019568777,44,18,0
25,25,0.1291582332626391,0.1291582332626391,0.1291582332626391,42,20,0
26,26,0.1291582332626391,0.0008943050386603,0.123763046531697,40,18,0
27,27,0.1291582332626391,0.0011898819347747,0.1236610543350005,39,16,2
28,28,0.1291582332626391,0.0001222164708359,0.1215981573167614,40,18,0
29,29,0.1291582332626391,0.0018775993722355,0.1241878056999558,37,18,0
30,30,0.1291582332626391,0.0004831813570228,0.1190447632950429,38,16,2
