,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.057344966452852565,6.232449021384381e-16,0.009678026750588565,0,0,0
0,1,0.05921276605688419,2.723947181737696e-06,0.01781782702312556,2,4,8
0,2,0.05921276605688419,4.09297286671355e-05,0.01661855693292583,4,3,13
0,3,0.05921276605688419,0.00018744445845371883,0.02367121113322628,4,2,14
0,4,0.07190575805002825,0.00031796836904549107,0.025950922303536645,5,3,13
0,5,0.07190575805002825,3.803410188467457e-05,0.03596412457229427,11,2,10
0,6,0.09637695114189522,0.00020485392158005666,0.038270215395813455,7,4,10
0,7,0.1088976229257454,0.0004036737394457455,0.04943385848145611,8,5,9
0,8,0.1088976229257454,0.00048318135702285925,0.05037638935333948,9,6,8
0,9,0.1088976229257454,0.00020485392158005666,0.05360767571333404,9,6,10
0,10,0.158915333219876,0.00020485392158005666,0.06705257613549223,6,4,14
0,11,0.158915333219876,0.00048318135702285925,0.07238151705471112,9,5,11
0,12,0.1930891175861288,0.00020485392158005666,0.07253529939015649,8,0,14
0,13,0.1930891175861288,0.0005874204597814142,0.08165686665340609,4,3,9
0,14,0.1930891175861288,9.599463642517377e-05,0.09393590837677779,4,6,6
0,15,0.1930891175861288,0.0006324094420637023,0.09162397945317746,5,6,10
0,16,0.1930891175861288,0.0006313977639976395,0.09990863299346918,11,6,6
0,17,0.1930891175861288,0.00020485392158005666,0.10562597317419228,9,4,10
0,18,0.1930891175861288,9.599463642517377e-05,0.11856112633256942,16,7,7
0,19,0.1930891175861288,9.599463642517377e-05,0.12934114230382537,20,6,10
0,20,0.1930891175861288,0.0006638547768844776,0.14183704032167188,18,5,11
0,21,0.1930891175861288,9.599463642517377e-05,0.13348611556730894,19,4,6
0,22,0.1930891175861288,0.0012940641521512217,0.14728455620357928,24,6,6
0,23,0.1930891175861288,9.599463642517377e-05,0.16164784338444915,27,10,4
0,24,0.1930891175861288,9.599463642517377e-05,0.1506462263099018,23,8,6
0,25,0.1930891175861288,9.599463642517377e-05,0.14810846365597444,27,11,5
0,26,0.1930891175861288,0.0001675454098696106,0.16465136696198532,30,10,4
0,27,0.1930891175861288,9.599463642517377e-05,0.14539371523507585,24,8,6
0,28,0.1930891175861288,0.0001675454098696106,0.16881647593730567,25,8,4
0,29,0.1930891175861288,9.599463642517377e-05,0.16221246481425908,24,12,6
0,30,0.1930891175861288,0.0001675454098696106,0.1507518038172194,22,12,4
