,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.002736960814310691,1.5768558214556205e-05,0.0022278564233095886,0.0,0.0,0.0
1,1,0.008373772733466761,0.00010548173724257095,0.0029731196901650156,1.3038404810405297,1.6733200530681511,3.03315017762062
2,2,0.005547320567321312,5.3018959249166996e-05,0.0023572605996415945,1.224744871391589,1.0954451150103324,2.2803508501982757
3,3,0.005547320567321312,1.3688130175348831e-05,0.006862111605473737,3.7815340802378077,1.4142135623730951,2.9664793948382653
4,4,0.008587555841774938,4.081770115151075e-05,0.006937111203761811,4.929503017546495,2.280350850198276,3.03315017762062
5,5,0.008587555841774938,8.985403438758963e-05,0.007448147322416568,4.54972526643093,1.224744871391589,2.16794833886788
6,6,0.044659105906702336,0.0037050306746448996,0.011714015072872735,6.268971207462991,2.1908902300206643,2.4899799195977463
7,7,0.044659105906702336,0.0030257234852063956,0.013234258473049938,6.96419413859206,2.9664793948382653,3.1622776601683795
8,8,0.044659105906702336,9.010748262848362e-05,0.01407762550785611,6.767569726275452,5.244044240850758,3.8340579025361627
9,9,0.044659105906702336,0.0008896028063056301,0.016902880625592323,4.847679857416329,3.7416573867739413,4.147288270665544
10,10,0.044659105906702336,7.307238799883175e-05,0.017760320687938525,3.9749213828703582,2.0,2.6832815729997477
11,11,0.044659105906702336,0.0006252704490020079,0.02500779773617584,6.024948132556828,3.286335345030997,4.381780460041329
12,12,0.044659105906702336,0.0002441686775893693,0.026370529894080463,5.540758070878027,3.361547262794322,3.271085446759225
13,13,0.044659105906702336,0.004587833010413034,0.033076536588570786,5.319774431308154,2.9664793948382653,2.1908902300206643
14,14,0.044659105906702336,0.0045607860148868746,0.0317303992838744,6.465291950097845,2.4494897427831783,1.7888543819998317
15,15,0.044659105906702336,0.0029480146675629998,0.04167117629062533,4.277849927241488,3.898717737923586,4.242640687119285
16,16,0.044659105906702336,0.0003392794630484408,0.038918171523037,7.155417527999327,2.4083189157584592,3.898717737923586
17,17,0.044659105906702336,0.005020224989349558,0.041444000579846714,5.504543577809154,3.361547262794322,2.7748873851023212
18,18,0.044659105906702336,0.00021617594980855858,0.03718194008220258,6.220932405998316,4.560701700396551,3.286335345030997
19,19,0.044659105906702336,0.011123983109417234,0.04309064247182024,4.47213595499958,2.2803508501982757,3.286335345030997
20,20,0.044659105906702336,0.004345880941569783,0.042568760761010224,5.319774431308155,2.966479394838265,3.3466401061363023
21,21,0.044659105906702336,0.001732025623209878,0.050247881340809354,5.683308895353129,3.847076812334269,3.1937438845342623
22,22,0.044659105906702336,0.0006750693799656546,0.04230746227803229,5.718391382198319,4.898979485566356,3.4641016151377544
23,23,0.044659105906702336,0.0007822560523100238,0.039017338782882605,7.211102550927978,2.9664793948382653,4.219004621945797
24,24,0.044659105906702336,0.005470712307641467,0.03685406444117622,4.658325879540846,3.605551275463989,4.219004621945797
25,25,0.044659105906702336,0.0023568016203704203,0.03913245167396649,5.128352561983234,2.863564212655271,4.33589667773576
26,26,0.044659105906702336,0.004426430997850543,0.0403001545334262,5.5497747702046425,1.6733200530681511,2.0
27,27,0.044659105906702336,0.0008601606853716007,0.04084471091948388,7.516648189186454,2.792848008753788,1.0
28,28,0.044659105906702336,0.0019313451661961813,0.039803783756517455,7.569676347110224,2.04939015319192,1.7888543819998317
29,29,0.044659105906702336,0.0006769905009778585,0.039039724443960755,7.63544366752843,2.0,1.4832396974191326
30,30,0.044659105906702336,0.0008990251719720452,0.03791950755596007,8.049844718999243,4.604345773288535,2.6076809620810595
