,gen,bestFit,worstFit,meanFit,Nrepeats,orgulho,decepcao
0,0,0.0726550143165836,0.0,0.0141500786061353,0,0,0
1,1,0.0726550143165836,2.723947181737696e-06,0.0184763227625588,1,6,12
2,2,0.0726550143165836,0.0002640235774947,0.022447836283734,0,8,10
3,3,0.0868701220506938,0.0,0.028019552225099,3,4,14
4,4,0.0868701220506938,0.0002604566389986,0.0262798561584212,5,0,16
5,5,0.0868701220506938,0.00020485392158,0.029159267389631,3,6,12
6,6,0.0868701220506938,6.232449021384381e-16,0.0279022070371547,5,4,14
7,7,0.0868701220506938,1.356957979045803e-05,0.0316346289973087,6,5,15
8,8,0.0868701220506938,1.113148687615448e-05,0.0313217621899797,5,5,15
9,9,0.0868701220506938,3.803410188467457e-05,0.0343157396099251,6,4,14
10,10,0.0868701220506938,1.2040300767436537e-05,0.0423580257883819,9,4,14
11,11,0.0868701220506938,0.0004419740788065,0.0293564035337493,5,4,14
12,12,0.0868701220506938,1.356957979045803e-05,0.041443148970481,9,2,18
13,13,0.0879000625133352,3.803410188467457e-05,0.0538404177298486,15,9,9
14,14,0.0879000625133352,0.0004831813570228,0.0632803564257213,23,6,12
15,15,0.0879000625133352,3.803410188467457e-05,0.0674785684542902,25,7,9
16,16,0.0879000625133352,0.0004831813570228,0.0712957679169428,29,10,8
17,17,0.0879000625133352,0.0037535369217872,0.0692481641162042,33,10,8
18,18,0.1010001809911608,1.356957979045803e-05,0.0799510851616755,38,18,2
19,19,0.1010001809911608,0.0083530783229682,0.0801970021684407,39,13,7
20,20,0.1010001809911608,0.0002640235774947,0.0765393203924646,34,10,8
21,21,0.1010001809911608,0.0004831813570228,0.0874178748081027,39,14,4
22,22,0.1010001809911608,0.0879000625133352,0.0923541027957959,44,13,7
23,23,0.1010001809911608,0.0879000625133352,0.0974040700364636,43,13,7
24,24,0.1010001809911608,0.0879000625133352,0.1002141738824913,43,18,2
25,25,0.1010001809911608,0.020006767369782,0.0981529840883101,44,17,1
26,26,0.1010001809911608,0.0235315670492472,0.0995103999538163,46,18,0
27,27,0.1010001809911608,0.0105682240024213,0.0963165638412844,44,18,0
28,28,0.1010001809911608,0.0228075015696295,0.0994363274027302,44,19,1
29,29,0.1010001809911608,0.0190219891043178,0.0981336747105559,44,19,1
30,30,0.1010001809911608,0.0197655739093516,0.0994073455581841,46,20,0
